mid,x1e
3862,0.0017
3865,0.0001
3866,0.0000
3867,0.0002
3868,0.0017
3869,0.0000
3870,0.0001
3871,0.0023
3872,0.0031
3873,0.0001
3874,0.0003
3875,0.0003
3876,0.0313
3877,0.0017
3878,0.0000
3880,0.0001
3881,0.0005
3882,0.0013
3883,0.0001
3884,0.0004
3885,0.0001
3886,0.0018
3887,0.0000
3888,0.0018
3890,0.0006
3891,0.0030
3892,0.0015
3894,0.0001
3895,0.0008
3896,0.0004
3897,0.0036
3898,0.0024
3899,0.0055
3901,0.0000
3902,0.0003
3903,0.0020
3904,0.0000
3905,0.0000
3906,0.0001
3907,0.0002
3908,0.0003
3909,0.0014
3910,0.0002
3911,0.0003
3914,0.0004
3915,0.0002
3916,0.0019
3917,0.0027
3918,0.0008
3919,0.0007
3920,0.0000
3921,0.0008
3922,0.0008
3923,0.0013
3924,0.0003
3925,0.0011
3926,0.0004
3927,0.0021
3928,0.0026
3929,0.0000
3930,0.0004
3931,0.0004
3932,0.0001
3933,0.0001
3934,0.0002
3935,0.0002
3936,0.0000
3937,0.0000
3938,0.0003
3939,0.0598
3940,0.0002
3941,0.0061
3942,0.0001
3943,0.0002
3944,0.0001
3945,0.0002
3946,0.0002
3947,0.0000
3948,0.0002
3949,0.0003
3950,0.0003
3951,0.0036
3952,0.0024
3953,0.0003
3954,0.0022
3955,0.0002
3956,0.0008
3957,0.0000
3958,0.0048
3959,0.0006
3960,0.0004
3961,0.0012
3962,0.0003
3963,0.0002
3964,0.0004
3965,0.0002
3966,0.0001
3967,0.0008
3969,0.0005
3970,0.0003
3971,0.0035
3972,0.0003
3973,0.0002
3975,0.0011
3977,0.0011
3978,0.0003
3979,0.0010
3980,0.0018
3981,0.0005
3982,0.0006
3983,0.0001
3984,0.0001
3985,0.0000
3986,0.0006
3987,0.0020
3988,0.0005
3989,0.0001
3990,0.0001
3991,0.0002
3992,0.0004
3993,0.0006
3995,0.0000
3996,0.0006
3997,0.0028
3998,0.0007
4000,0.0002
4001,0.0001
4002,0.0047
4003,0.0011
4004,0.0010
4005,0.0001
4006,0.0008
4007,0.0001
4008,0.0006
4009,0.0010
4010,0.0003
4011,0.0019
4012,0.0002
4013,0.0011
4014,0.0016
4015,0.0003
4016,0.0000
4017,0.0008
4018,0.0025
4019,0.0000
4020,0.0003
4021,0.0001
4023,0.0004
4024,0.0005
4025,0.0002
4026,0.0008
4027,0.0005
4028,0.0002
4029,0.0001
4030,0.0020
4031,0.0002
4032,0.0002
4033,0.0004
4034,0.0004
4035,0.0002
4036,0.0008
4037,0.0004
4038,0.0004
4039,0.0002
4040,0.0001
4042,0.0004
4043,0.0430
4044,0.0011
4045,0.0002
4046,0.0004
4047,0.0002
4048,0.0016
4049,0.0002
4050,0.0001
4051,0.0001
4052,0.0002
4053,0.0017
4054,0.0005
4056,0.0005
4057,0.0042
4058,0.0003
4059,0.0025
4061,0.0004
4062,0.0006
4063,0.0001
4064,0.0001
4065,0.0002
4066,0.0004
4067,0.0006
4068,0.0008
4069,0.0003
4070,0.0222
4072,0.0002
4073,0.0002
4074,0.0014
4075,0.0004
4077,0.0007
4078,0.0004
4079,0.0002
4080,0.0000
4081,0.0004
4082,0.0001
4083,0.0347
4084,0.0010
4086,0.0000
4087,0.0004
4088,0.0001
4089,0.0004
4090,0.0002
4091,0.0001
4092,0.0002
4094,0.0005
4095,0.0002
4096,0.0005
4098,0.0001
4099,0.0053
4100,0.0014
4102,0.0021
4103,0.0005
4104,0.0005
4105,0.0002
4106,0.0001
4107,0.0002
4108,0.0002
4109,0.0002
4110,0.0003
4111,0.0001
4112,0.0004
4113,0.0008
4114,0.0010
4115,0.0001
4116,0.0112
4117,0.0020
4119,0.0002
4120,0.0012
4121,0.0006
4122,0.0002
4123,0.0020
4124,0.0006
4125,0.0000
4126,0.0009
4127,0.0001
4128,0.0026
4129,0.0006
4130,0.0075
4131,0.0003
4132,0.0001
4133,0.0003
4134,0.0003
4135,0.0002
4136,0.0001
4137,0.0009
4138,0.0007
4139,0.0003
4140,0.0010
4141,0.0005
4142,0.3038
4143,0.0005
4144,0.0002
4145,0.0000
4146,0.0048
4147,0.0004
4149,0.0015
4150,0.0002
4151,0.0000
4152,0.0001
4153,0.0003
4154,0.0003
4155,0.0037
4156,0.0001
4157,0.0002
4158,0.0001
4159,0.0002
4160,0.0012
4161,0.0001
4162,0.0002
4163,0.0009
4164,0.0003
4165,0.0000
4166,0.0005
4167,0.0004
4168,0.0007
4169,0.0000
4170,0.0001
4171,0.0009
4172,0.0001
4173,0.0130
4174,0.0001
4175,0.0002
4176,0.0002
4177,0.0004
4178,0.0007
4179,0.0000
4180,0.0027
4181,0.0001
4182,0.0005
4183,0.0004
4184,0.0006
4186,0.0021
4187,0.0002
4188,0.0001
4189,0.0001
4190,0.0005
4191,0.0006
4192,0.0001
4193,0.0001
4194,0.0019
4195,0.0919
4196,0.0001
4197,0.0000
4198,0.0013
4201,0.0006
4202,0.0011
4203,0.0009
4204,0.0001
4205,0.0005
4206,0.0019
4207,0.0002
4208,0.0017
4209,0.0004
4210,0.0003
4211,0.0014
4212,0.0005
4213,0.0001
4214,0.0015
4215,0.0001
4216,0.0003
4217,0.0000
4218,0.0004
4219,0.0007
4220,0.0040
4221,0.0003
4222,0.0000
4224,0.0011
4225,0.0009
4226,0.0004
4227,0.0005
4228,0.0001
4229,0.0009
4230,0.0014
4231,0.0002
4232,0.0000
4233,0.0019
4234,0.0021
4235,0.0003
4236,0.0001
4237,0.0004
4238,0.0004
4239,0.0013
4240,0.0007
4241,0.0005
4242,0.0080
4243,0.0002
4244,0.0000
4245,0.0014
4247,0.0002
4248,0.0008
4249,0.0009
4250,0.0000
4251,0.0001
4252,0.0004
4253,0.0002
4254,0.0001
4255,0.0009
4256,0.0002
4257,0.0006
4258,0.0006
4259,0.0005
4260,0.0057
4261,0.0003
4262,0.0002
4263,0.0002
4264,0.0000
4265,0.0028
4266,0.0013
4267,0.0005
4268,0.0006
4269,0.0002
4270,0.0015
4271,0.0021
4272,0.0017
4273,0.0005
4274,0.0001
4275,0.0022
4276,0.0015
4277,0.0002
4278,0.0007
4279,0.0013
4280,0.0001
4281,0.0005
4282,0.0042
4283,0.0003
4285,0.0002
4286,0.0005
4287,0.0012
4289,0.0005
4290,0.0001
4291,0.0011
4292,0.0008
4293,0.0000
4294,0.0021
4296,0.0011
4297,0.0007
4298,0.0002
4299,0.0005
4300,0.0001
4301,0.0003
4302,0.0005
4303,0.0004
4304,0.0002
4305,0.0005
4306,0.0006
4308,0.0098
4309,0.0064
4310,0.0001
4311,0.0000
4312,0.0006
4313,0.0016
4314,0.0112
4315,0.0001
4316,0.0002
4317,0.0014
4318,0.0002
4319,0.0005
4320,0.0011
4321,0.0018
4322,0.0003
4323,0.0001
4324,0.0001
4325,0.0010
4326,0.0007
4327,0.0019
4328,0.0005
4329,0.0002
4330,0.0001
4331,0.0012
4332,0.0017
4333,0.0004
4334,0.0001
4335,0.0003
4337,0.0004
4338,0.0020
4339,0.0005
4341,0.0002
4342,0.0024
4343,0.0001
4344,0.0002
4345,0.0007
4346,0.0001
4347,0.0003
4348,0.0004
4350,0.0006
4351,0.0006
4352,0.0001
4353,0.0002
4354,0.0011
4355,0.0007
4356,0.0544
4357,0.0002
4358,0.0001
4359,0.0002
4360,0.0007
4361,0.0005
4362,0.0003
4364,0.0015
4365,0.0004
4366,0.0017
4367,0.0028
4368,0.0003
4369,0.0007
4370,0.0014
4371,0.0001
4372,0.0002
4373,0.0000
4374,0.0004
4375,0.0023
4376,0.0027
4377,0.0068
4378,0.0015
4379,0.0006
4381,0.0004
4382,0.0002
4383,0.0008
4384,0.0009
4385,0.0001
4386,0.0004
4387,0.0002
4388,0.0003
4389,0.0014
4390,0.0003
4391,0.0004
4392,0.0035
4393,0.0013
4394,0.0000
4395,0.0006
4396,0.0002
4397,0.0004
4398,0.0005
4399,0.0001
4400,0.0001
4401,0.0004
4402,0.0009
4403,0.0012
4404,0.0001
4405,0.0086
4406,0.0000
4407,0.0011
4409,0.0002
4410,0.0003
4411,0.0003
4412,0.0008
4413,0.0000
4414,0.0002
4416,0.0005
4417,0.0007
4418,0.0004
4419,0.0009
4420,0.0001
4421,0.0006
4422,0.0004
4423,0.0009
4424,0.0003
4425,0.0001
4426,0.0001
4427,0.0106
4428,0.0004
4429,0.0001
4430,0.0041
4431,0.0009
4432,0.0001
4433,0.0035
4434,0.0020
4435,0.0000
4436,0.0001
4437,0.0001
4438,0.0015
4439,0.0007
4440,0.0003
4441,0.0026
4442,0.0006
4445,0.0001
4446,0.0002
4447,0.0008
4448,0.0003
4449,0.0005
4450,0.0002
4451,0.0015
4452,0.0014
4453,0.0072
4454,0.0011
4455,0.0002
4456,0.0002
4457,0.0000
4458,0.0003
4459,0.0002
4460,0.0001
4461,0.0005
4462,0.0012
4463,0.0004
4464,0.0005
4465,0.0006
4466,0.0015
4467,0.0009
4468,0.0034
4469,0.0004
4470,0.0016
4471,0.0024
4472,0.0022
4473,0.0020
4474,0.0002
4477,0.0006
4478,0.0000
4479,0.0001
4480,0.0000
4481,0.0001
4482,0.0001
4483,0.0016
4484,0.0012
4485,0.0002
4486,0.0000
4487,0.0028
4488,0.0006
4489,0.0017
4490,0.0001
4492,0.0005
4494,0.0000
4495,0.0001
4496,0.0002
4497,0.0002
4498,0.0004
4499,0.0010
4500,0.0009
4501,0.0003
4502,0.0009
4503,0.0002
4504,0.0003
4505,0.0003
4506,0.0004
4507,0.0001
4508,0.0004
4509,0.0019
4510,0.0006
4511,0.0032
4512,0.0009
4513,0.0000
4514,0.0005
4515,0.0202
4517,0.0047
4518,0.0010
4519,0.0006
4520,0.0003
4521,0.0002
4522,0.0006
4523,0.0013
4524,0.0000
4525,0.0002
4526,0.0004
4527,0.0001
4528,0.0023
4529,0.0005
4530,0.0017
4531,0.0006
4532,0.0001
4533,0.0014
4534,0.0001
4535,0.0002
4536,0.0019
4537,0.0001
4538,0.0011
4539,0.0006
4540,0.0002
4541,0.0002
4542,0.0015
4543,0.0055
4544,0.0008
4545,0.0007
4546,0.0021
4547,0.0002
4548,0.0002
4550,0.0006
4551,0.0004
4552,0.0001
4553,0.0004
4554,0.0005
4556,0.0006
4557,0.0002
4558,0.0007
4559,0.0002
4560,0.0002
4561,0.0006
4562,0.0003
4564,0.0003
4565,0.0001
4566,0.0001
4567,0.0010
4568,0.0006
4569,0.0017
4570,0.0028
4571,0.0011
4572,0.0044
4573,0.0001
4574,0.0017
4575,0.0013
4576,0.0024
4577,0.0065
4578,0.0003
4579,0.0647
4580,0.0007
4581,0.0008
4582,0.0411
4583,0.0040
4584,0.0101
4585,0.0004
4586,0.0006
4587,0.0003
4588,0.0008
4589,0.0000
4591,0.0001
4592,0.0003
4593,0.0001
4594,0.0000
4595,0.0011
4596,0.0001
4597,0.0078
4598,0.0004
4599,0.0019
4600,0.0021
4601,0.0003
4602,0.0003
4604,0.0002
4605,0.0001
4606,0.0058
4607,0.0007
4608,0.0001
4609,0.0005
4610,0.0002
4611,0.0013
4613,0.0005
4614,0.0001
4615,0.0008
4616,0.0000
4617,0.0020
4618,0.0001
4619,0.0003
4620,0.0002
4621,0.0003
4622,0.0009
4623,0.0006
4624,0.0002
4625,0.0003
4626,0.0001
4627,0.0006
4628,0.0003
4629,0.0005
4630,0.0001
4631,0.0004
4632,0.0002
4633,0.0001
4634,0.0009
4635,0.0011
4636,0.0032
4637,0.0003
4638,0.0015
4639,0.0006
4640,0.0009
4641,0.0000
4642,0.0001
4643,0.0011
4644,0.0009
4645,0.0008
4646,0.0004
4647,0.0005
4649,0.0027
4650,0.0004
4651,0.0003
4652,0.0013
4653,0.0002
4654,0.0033
4655,0.0002
4656,0.0001
4658,0.0001
4659,0.0002
4660,0.0050
4661,0.0161
4662,0.0001
4663,0.0395
4664,0.0015
4665,0.0011
4666,0.0231
4668,0.0002
4669,0.0002
4670,0.0001
4671,0.0000
4672,0.0001
4673,0.0022
4674,0.0004
4675,0.0062
4676,0.0014
4677,0.0013
4678,0.0013
4679,0.0010
4680,0.0001
4681,0.0003
4682,0.0002
4684,0.0002
4686,0.0000
4687,0.0063
4688,0.0004
4689,0.0011
4690,0.0007
4691,0.0022
4692,0.0006
4693,0.0001
4694,0.0013
4695,0.0001
4696,0.0017
4697,0.0005
4698,0.0001
4699,0.0001
4700,0.0018
4701,0.0001
4702,0.0005
4703,0.0000
4704,0.0003
4705,0.0010
4706,0.0007
4707,0.0002
4708,0.0001
4709,0.0002
4710,0.0009
4711,0.0007
4712,0.0001
4713,0.0004
4714,0.0004
4715,0.0002
4716,0.0000
4717,0.0003
4718,0.0001
4719,0.0001
4720,0.0155
4722,0.0001
4723,0.0005
4724,0.0004
4725,0.0001
4726,0.0002
4727,0.0001
4728,0.0024
4729,0.0004
4730,0.0005
4731,0.0002
4732,0.0006
4733,0.0002
4734,0.0008
4735,0.0001
4736,0.0007
4737,0.0002
4738,0.0001
4739,0.0010
4740,0.0019
4742,0.0020
4743,0.0001
4744,0.0002
4745,0.0002
4746,0.0005
4747,0.0008
4748,0.0064
4749,0.0015
4750,0.0013
4751,0.0003
4752,0.0004
4753,0.0031
4754,0.0001
4755,0.0002
4756,0.0002
4757,0.0001
4758,0.0024
4759,0.0016
4760,0.0012
4761,0.0009
4763,0.0001
4764,0.0002
4765,0.0032
4766,0.0042
4768,0.0020
4769,0.0006
4770,0.0001
4771,0.0208
4772,0.0001
4773,0.0005
4774,0.0004
4775,0.0003
4776,0.0005
4777,0.0005
4778,0.0000
4779,0.0004
4780,0.0005
4781,0.0001
4782,0.0014
4783,0.0001
4784,0.0007
4785,0.0012
4786,0.0004
4787,0.0027
4788,0.0001
4789,0.0019
4790,0.0002
4791,0.0022
4792,0.0010
4793,0.0007
4794,0.0004
4795,0.0003
4796,0.0006
4797,0.0001
4798,0.0001
4799,0.0010
4800,0.0002
4801,0.0007
4802,0.0002
4803,0.0002
4804,0.0005
4805,0.0072
4806,0.0002
4807,0.0061
4808,0.0249
4809,0.0004
4810,0.0002
4811,0.0001
4812,0.0001
4813,0.0002
4814,0.0003
4815,0.0001
4816,0.0002
4817,0.0004
4818,0.0003
4819,0.0003
4820,0.0002
4821,0.0040
4822,0.0000
4823,0.0005
4825,0.0006
4826,0.0002
4827,0.0011
4828,0.0006
4829,0.0004
4830,0.0021
4831,0.0004
4832,0.0018
4833,0.0210
4835,0.0001
4836,0.0003
4837,0.0002
4838,0.0002
4839,0.0031
4840,0.0004
4841,0.0004
4842,0.0003
4843,0.0002
4844,0.0001
4845,0.0001
4846,0.0001
4847,0.0002
4848,0.0003
4849,0.0002
4850,0.0005
4851,0.0003
4852,0.0015
4853,0.0017
4854,0.0006
4855,0.0005
4856,0.0026
4857,0.0008
4858,0.0002
4859,0.0011
4860,0.0037
4861,0.0011
4862,0.0017
4863,0.0002
4864,0.0001
4865,0.0002
4866,0.0007
4867,0.0003
4868,0.0004
4869,0.0017
4870,0.0002
4871,0.0002
4872,0.0011
4873,0.0006
4874,0.0097
4875,0.0002
4876,0.0003
4877,0.0002
4878,0.0002
4879,0.0003
4880,0.0000
4881,0.0001
4882,0.0013
4883,0.0397
4884,0.0001
4885,0.0125
4886,0.0004
4887,0.0002
4888,0.0008
4889,0.0003
4890,0.0002
4891,0.0001
4892,0.0003
4894,0.0014
4895,0.0002
4896,0.0003
4897,0.0007
4898,0.0003
4899,0.0003
4900,0.0004
4901,0.0005
4902,0.0008
4903,0.0006
4904,0.0012
4905,0.0004
4906,0.0105
4907,0.0006
4908,0.0035
4909,0.0018
4910,0.0023
4911,0.0002
4912,0.0066
4913,0.0001
4915,0.0002
4916,0.0002
4917,0.0001
4918,0.0001
4919,0.0011
4920,0.0002
4921,0.0015
4922,0.0000
4923,0.0001
4924,0.0015
4925,0.0001
4926,0.0053
4927,0.0004
4928,0.0004
4929,0.0009
4930,0.0014
4931,0.0008
4932,0.0017
4933,0.0009
4934,0.0004
4935,0.0001
4936,0.0014
4937,0.0012
4938,0.0002
4939,0.0004
4941,0.0006
4942,0.0106
4943,0.0002
4944,0.0006
4945,0.0023
4946,0.0002
4947,0.0004
4948,0.0001
4949,0.0000
4950,0.0013
4951,0.0035
4952,0.0004
4953,0.0033
4954,0.0003
4955,0.0001
4956,0.0001
4957,0.0003
4958,0.0007
4960,0.0003
4961,0.0004
4962,0.0009
4963,0.0001
4964,0.0013
4965,0.0010
4966,0.0004
4967,0.0002
4968,0.0019
4969,0.0007
4970,0.0002
4971,0.0002
4972,0.0015
4973,0.0017
4974,0.0008
4975,0.0012
4976,0.0010
4978,0.0002
4980,0.0001
4981,0.0017
4982,0.0001
4983,0.0009
4984,0.0004
4985,0.0002
4986,0.0011
4988,0.0000
4989,0.0023
4990,0.0003
4991,0.0000
4992,0.0013
4993,0.0004
4994,0.0002
4995,0.0001
4996,0.0012
4997,0.0003
4998,0.0009
5000,0.0002
5001,0.0006
5002,0.0007
5003,0.0084
5004,0.0004
5005,0.0000
5006,0.0162
5007,0.0003
5008,0.0003
5009,0.0005
5010,0.0069
5011,0.0003
5012,0.0003
5013,0.0020
5014,0.0001
5015,0.0011
5016,0.0001
5017,0.0001
5018,0.0021
5019,0.0007
5020,0.0002
5021,0.0002
5022,0.0006
5023,0.0001
5024,0.0003
5025,0.0009
5026,0.0004
5027,0.0021
5028,0.0008
5029,0.0029
5030,0.0012
5031,0.0002
5032,0.0034
5033,0.0028
5035,0.0001
5036,0.0088
5038,0.0023
5039,0.0117
5040,0.0013
5041,0.0074
5042,0.0008
5043,0.0005
5044,0.0006
5045,0.0081
5046,0.0003
5047,0.0001
5049,0.0000
5050,0.0005
5051,0.0005
5052,0.0002
5053,0.0024
5054,0.0002
5055,0.0002
5056,0.0002
5057,0.0002
5058,0.0002
5059,0.0001
5060,0.0000
5061,0.0002
5064,0.0005
5065,0.0001
5066,0.0012
5067,0.0000
5068,0.0001
5069,0.0001
5070,0.0026
5071,0.0006
5072,0.0002
5073,0.0001
5074,0.0128
5075,0.0012
5076,0.0003
5077,0.0010
5078,0.0011
5079,0.0003
5080,0.0005
5081,0.0004
5082,0.0009
5083,0.0010
5084,0.0152
5085,0.0011
5086,0.0013
5088,0.0001
5089,0.0033
5090,0.0000
5091,0.0025
5092,0.0004
5093,0.0002
5094,0.0001
5095,0.0002
5096,0.0006
5097,0.0014
5098,0.0005
5099,0.0001
5100,0.0001
5101,0.0006
5102,0.0002
5103,0.0003
5104,0.0001
5105,0.0000
5106,0.0060
5107,0.0015
5108,0.0003
5109,0.0003
5110,0.0002
5111,0.0023
5112,0.0002
5113,0.0073
5114,0.0001
5115,0.0002
5116,0.0050
5117,0.0001
5118,0.0001
5119,0.0008
5120,0.0093
5121,0.0001
5122,0.0014
5123,0.0014
5124,0.0056
5125,0.0001
5126,0.0000
5127,0.0077
5128,0.0005
5129,0.0002
5130,0.0000
5131,0.0000
5132,0.0023
5133,0.0006
5134,0.0000
5135,0.0027
5136,0.0014
5137,0.0004
5138,0.0289
5139,0.0012
5140,0.0043
5141,0.0010
5142,0.0003
5143,0.0013
5144,0.0000
5145,0.0001
5146,0.0006
5147,0.0012
5148,0.0002
5149,0.0006
5150,0.0011
5151,0.0002
5152,0.0326
5153,0.0002
5155,0.0035
5156,0.0002
5157,0.0010
5158,0.0016
5159,0.0003
5160,0.0011
5161,0.0003
5162,0.0003
5163,0.0009
5164,0.0002
5165,0.0001
5166,0.0001
5167,0.0003
5168,0.0001
5169,0.0003
5170,0.0001
5171,0.0000
5172,0.0007
5173,0.0003
5175,0.0001
5176,0.0002
5177,0.0002
5178,0.0002
5179,0.0066
5180,0.0012
5181,0.0010
5182,0.0006
5183,0.0022
5184,0.0001
5185,0.0002
5186,0.0000
5187,0.0002
5188,0.0009
5189,0.0005
5190,0.0002
5191,0.0002
5192,0.0007
5194,0.0001
5195,0.0016
5196,0.0002
5197,0.0007
5198,0.0004
5199,0.0089
5200,0.0001
5201,0.0002
5202,0.0013
5203,0.0001
5204,0.0006
5205,0.0005
5206,0.0007
5207,0.0023
5208,0.0002
5209,0.0001
5210,0.0005
5211,0.0021
5212,0.0028
5213,0.0017
5214,0.0009
5215,0.0001
5216,0.0005
5217,0.0002
5218,0.0002
5219,0.0000
5220,0.0002
5221,0.0003
5222,0.0000
5223,0.0011
5224,0.0001
5225,0.0012
5226,0.0002
5227,0.0001
5228,0.0001
5229,0.0002
5230,0.0003
5231,0.0003
5232,0.0007
5233,0.0021
5234,0.0002
5235,0.0007
5236,0.0023
5237,0.0054
5239,0.0002
5240,0.0001
5242,0.0001
5243,0.0024
5244,0.0002
5245,0.0002
5246,0.0015
5248,0.0001
5249,0.0001
5250,0.0004
5251,0.0004
5252,0.0005
5253,0.0003
5254,0.0003
5255,0.0003
5256,0.0185
5257,0.0022
5258,0.0001
5259,0.0026
5260,0.0002
5261,0.0024
5262,0.0003
5263,0.0001
5264,0.0006
5265,0.0020
5266,0.0001
5267,0.0002
5268,0.0009
5269,0.0010
5270,0.0064
5271,0.0001
5272,0.0002
5274,0.0010
5275,0.0004
5276,0.0007
5277,0.0003
5278,0.0002
5279,0.0003
5280,0.0002
5281,0.0028
5282,0.0001
5283,0.0003
5284,0.0000
5285,0.0012
5286,0.0005
5287,0.0004
5288,0.0008
5289,0.0009
5290,0.0008
5291,0.0001
5292,0.0002
5293,0.0001
5294,0.0032
5295,0.0001
5296,0.0002
5297,0.0008
5298,0.0001
5299,0.0009
5300,0.0001
5301,0.0021
5302,0.0002
5304,0.0002
5305,0.0002
5307,0.0000
5308,0.0003
5309,0.0002
5310,0.0021
5311,0.0001
5312,0.0005
5313,0.0012
5314,0.0009
5316,0.0002
5317,0.0002
5318,0.0001
5319,0.0000
5320,0.0001
5321,0.0001
5322,0.0000
5323,0.0003
5324,0.0003
5327,0.0015
5328,0.0002
5329,0.0010
5330,0.0009
5331,0.0009
5332,0.0019
5333,0.0001
5334,0.0011
5335,0.0003
5336,0.0013
5337,0.0059
5338,0.0018
5340,0.0001
5341,1.0000
5342,0.0000
5343,0.0010
5344,0.0003
5345,0.0007
5346,0.0001
5347,0.0010
5348,0.0002
5349,0.0009
5350,0.0008
5351,0.0007
5352,0.0001
5353,0.0010
5354,0.0001
5355,0.0002
5356,0.0031
5357,0.0005
5358,0.0003
5359,0.0001
5360,0.0011
5362,0.0039
5363,0.0033
5364,0.0012
5365,0.0003
5367,0.0002
5368,0.0004
5369,0.0001
5370,0.0004
5371,0.0018
5372,0.0002
5374,0.0005
5375,0.0005
5376,0.0030
5377,0.0004
5378,0.0002
5380,0.0002
5381,0.0004
5382,0.0009
5383,0.0008
5384,0.0004
5385,0.0010
5386,0.0002
5387,0.0019
5388,0.0001
5389,0.0001
5390,0.0005
5391,0.0004
5392,0.0003
5393,0.0010
5394,0.0008
5395,0.0002
5396,0.0013
5397,0.0002
5398,0.0004
5399,0.0002
5400,0.0001
5401,0.0003
5402,0.0001
5403,0.0013
5404,0.0001
5405,0.0004
5406,0.0002
5407,0.0024
5408,0.0051
5409,0.0002
5412,0.0001
5413,0.0091
5414,0.0053
5415,0.0017
5416,0.0001
5417,0.0000
5418,0.0004
5419,0.0005
5420,0.0009
5421,0.0004
5422,0.0002
5423,0.0056
5424,0.0000
5425,0.0026
5426,0.0002
5427,0.0002
5428,0.0004
5429,0.0035
5430,0.0003
5431,0.0007
5432,0.0001
5433,0.0009
5434,0.0006
5435,0.0001
5436,0.0001
5437,0.0002
5438,0.0001
5439,0.0001
5440,0.0002
5441,0.0027
5442,0.0000
5443,0.0004
5444,0.0001
5445,0.0004
5446,0.0001
5447,0.0001
5448,0.0004
5449,0.0002
5450,0.0003
5451,0.0005
5453,0.0003
5454,0.0003
5455,0.0002
5456,0.0001
5457,0.0001
5458,0.0003
5459,0.0009
5460,0.0003
5461,0.0002
5462,0.0001
5463,0.0009
5464,0.0001
5465,0.0004
5466,0.0001
5467,0.0003
5469,0.0004
5470,0.0027
5471,0.0003
5472,0.0061
5473,0.0002
5474,0.0008
5475,0.0001
5476,0.0002
5477,0.0010
5478,0.0004
5479,0.0007
5480,0.0003
5481,0.0041
5482,0.0001
5483,0.0007
5484,0.0000
5485,0.0001
5486,0.0001
5487,0.0002
5488,0.0005
5489,0.0001
5490,0.0021
5492,0.0005
5493,0.0002
5494,0.0002
5495,0.0003
5496,0.0006
5497,0.0000
5498,0.0004
5499,0.0005
5500,0.0007
5501,0.0003
5502,0.0002
5503,0.0001
5504,0.0004
5505,0.0003
5506,0.0002
5507,0.0073
5508,0.0006
5509,0.0009
5510,0.0003
5511,0.0010
5512,0.0052
5513,0.0005
5514,0.0005
5515,0.0000
5516,0.0014
5517,0.0001
5518,0.0001
5519,0.0002
5520,0.0018
5521,0.0004
5523,0.0002
5524,0.0024
5525,0.0002
5526,0.0003
5527,0.0021
5528,0.0002
5529,0.0002
5530,0.0001
5531,0.0000
5532,0.0002
5533,0.0008
5534,0.0000
5535,0.0020
5536,0.0008
5537,0.0034
5538,0.0028
5539,0.0004
5540,0.0003
5541,0.0001
5542,0.0001
5543,0.0006
5544,0.0005
5545,0.0006
5546,0.0007
5547,0.0002
5548,0.0002
5549,0.0006
5550,0.0004
5551,0.0006
5552,0.0017
5553,0.0000
5554,0.0036
5555,0.0001
5556,0.0030
5557,0.0029
5558,0.0007
5559,0.0018
5560,0.0009
5561,0.0004
5562,0.0005
5564,0.0007
5565,0.0000
5566,0.0007
5567,0.0001
5568,0.0001
5569,0.0002
5571,0.0001
5572,0.0004
5573,0.0002
5574,0.0011
5575,0.0017
5576,0.0014
5577,0.0003
5578,0.0021
5579,0.0001
5580,0.0001
5581,0.0005
5582,0.0003
5583,0.0001
5584,0.0007
5585,0.0013
5586,0.0009
5588,0.0002
5589,0.0002
5590,0.0091
5591,0.1754
5592,0.0003
5595,0.0002
5596,0.0091
5597,0.0005
5598,0.0009
5599,0.0004
5600,0.0003
5601,0.0012
5602,0.0010
5603,0.0002
5604,0.0003
5605,0.0002
5606,0.0031
5607,0.0001
5608,0.0009
5609,0.0022
5610,0.0006
5611,0.0001
5612,0.0000
5613,0.0013
5614,0.0031
5615,0.0002
5616,0.0002
5617,0.0002
5618,0.0007
5619,0.0005
5620,0.0001
5621,0.0002
5622,0.0003
5623,0.0001
5624,0.0000
5625,0.0013
5626,0.0004
5627,0.0019
5628,0.0004
5629,0.0004
5630,0.0032
5631,0.0002
5632,0.0028
5633,0.0002
5634,0.0001
5635,0.0004
5636,0.0002
5637,0.0002
5638,0.0003
5639,0.0019
5640,0.0007
5641,0.0000
5642,0.0001
5643,0.0009
5644,0.0002
5645,0.0002
5646,0.0012
5647,0.0006
5648,0.0002
5649,0.0005
5650,0.0005
5651,0.0031
5652,0.0002
5653,0.0010
5654,0.0009
5656,0.0003
5657,0.0017
5658,0.0004
5659,0.0000
5661,0.0002
5662,0.0001
5663,0.0001
5664,0.0025
5665,0.0002
5666,0.0009
5667,0.0002
5670,0.0002
5671,0.0001
5672,0.0028
5673,0.0017
5674,0.0003
5675,0.0003
5676,0.0002
5677,0.0005
5678,0.0003
5679,0.0002
5680,0.0003
5681,0.0006
5682,0.0002
5685,0.0007
5686,0.0008
5687,0.0004
5688,0.0022
5689,0.0026
5690,0.0001
5691,0.0007
5692,0.0002
5693,0.0000
5694,0.0005
5695,0.0002
5696,0.0014
5697,0.0047
5698,0.0002
5699,0.0005
5700,0.0002
5701,0.0006
5702,0.0005
5703,0.0001
5704,0.0039
5705,0.0004
5706,0.0013
5707,0.0017
5708,0.0008
5709,0.0009
5710,0.0000
5711,0.0001
5713,0.0009
5714,0.0001
5715,0.0005
5716,0.0003
5717,0.1081
5718,0.0000
5719,0.0001
5720,0.0003
5721,0.0003
5722,0.0004
5723,0.0002
5724,0.0002
