mid,x1e
3862,0.0035
3865,0.0001
3866,0.0001
3867,0.0005
3868,0.0013
3869,0.0001
3870,0.0003
3871,0.0043
3872,0.0024
3873,0.0002
3874,0.0008
3875,0.0008
3876,0.0099
3877,0.0033
3878,0.0001
3880,0.0001
3881,0.0004
3882,0.0010
3883,0.0002
3884,0.0004
3885,0.0002
3886,0.0035
3887,0.0001
3888,0.0037
3890,0.0010
3891,0.0010
3892,0.0040
3894,0.0002
3895,0.0004
3896,0.0004
3897,0.0068
3898,0.0034
3899,0.0063
3901,0.0001
3902,0.0007
3903,0.0031
3904,0.0001
3905,0.0001
3906,0.0002
3907,0.0003
3908,0.0005
3909,0.0001
3910,0.0007
3911,0.0006
3914,0.0010
3915,0.0004
3916,0.0025
3917,0.0018
3918,0.0004
3919,0.0018
3920,0.0001
3921,0.0018
3922,0.0022
3923,0.0033
3924,0.0008
3925,0.0008
3926,0.0008
3927,0.0049
3928,0.0035
3929,0.0001
3930,0.0004
3931,0.0004
3932,0.0002
3933,0.0004
3934,0.0003
3935,0.0005
3936,0.0001
3937,0.0001
3938,0.0007
3939,0.1205
3940,0.0004
3941,0.0026
3942,0.0003
3943,0.0005
3944,0.0003
3945,0.0006
3946,0.0006
3947,0.0001
3948,0.0002
3949,0.0004
3950,0.0006
3951,0.0026
3952,0.0025
3953,0.0005
3954,0.0040
3955,0.0002
3956,0.0004
3957,0.0001
3958,0.0020
3959,0.0012
3960,0.0008
3961,0.0035
3962,0.0006
3963,0.0003
3964,0.0004
3965,0.0004
3966,0.0002
3967,0.0012
3969,0.0006
3970,0.0006
3971,0.0034
3972,0.0004
3973,0.0004
3975,0.0027
3977,0.0003
3978,0.0002
3979,0.0024
3980,0.0018
3981,0.0007
3982,0.0013
3983,0.0002
3984,0.0001
3985,0.0001
3986,0.0009
3987,0.0021
3988,0.0004
3989,0.0003
3990,0.0003
3991,0.0002
3992,0.0010
3993,0.0004
3995,0.0001
3996,0.0007
3997,0.0026
3998,0.0006
4000,0.0004
4001,0.0003
4002,0.0058
4003,0.0005
4004,0.0009
4005,0.0003
4006,0.0013
4007,0.0002
4008,0.0011
4009,0.0006
4010,0.0001
4011,0.0016
4012,0.0001
4013,0.0009
4014,0.0022
4015,0.0002
4016,0.0001
4017,0.0020
4018,0.0009
4019,0.0001
4020,0.0006
4021,0.0002
4023,0.0003
4024,0.0005
4025,0.0004
4026,0.0019
4027,0.0011
4028,0.0004
4029,0.0002
4030,0.0020
4031,0.0004
4032,0.0007
4033,0.0011
4034,0.0007
4035,0.0004
4036,0.0005
4037,0.0008
4038,0.0006
4039,0.0004
4040,0.0002
4042,0.0009
4043,0.0625
4044,0.0011
4045,0.0004
4046,0.0004
4047,0.0007
4048,0.0040
4049,0.0003
4050,0.0002
4051,0.0002
4052,0.0006
4053,0.0026
4054,0.0004
4056,0.0012
4057,0.0033
4058,0.0009
4059,0.0064
4061,0.0011
4062,0.0011
4063,0.0002
4064,0.0001
4065,0.0004
4066,0.0006
4067,0.0011
4068,0.0017
4069,0.0005
4070,0.0328
4072,0.0006
4073,0.0002
4074,0.0009
4075,0.0003
4077,0.0015
4078,0.0008
4079,0.0002
4080,0.0001
4081,0.0007
4082,0.0002
4083,0.0315
4084,0.0016
4086,0.0001
4087,0.0002
4088,0.0002
4089,0.0006
4090,0.0004
4091,0.0003
4092,0.0003
4094,0.0010
4095,0.0004
4096,0.0004
4098,0.0001
4099,0.0071
4100,0.0014
4102,0.0024
4103,0.0004
4104,0.0011
4105,0.0003
4106,0.0002
4107,0.0004
4108,0.0004
4109,0.0005
4110,0.0006
4111,0.0002
4112,0.0004
4113,0.0008
4114,0.0010
4115,0.0002
4116,0.0131
4117,0.0034
4119,0.0001
4120,0.0010
4121,0.0010
4122,0.0002
4123,0.0017
4124,0.0004
4125,0.0001
4126,0.0008
4127,0.0002
4128,0.0008
4129,0.0010
4130,0.0027
4131,0.0005
4132,0.0002
4133,0.0004
4134,0.0007
4135,0.0005
4136,0.0002
4137,0.0018
4138,0.0010
4139,0.0008
4140,0.0018
4141,0.0010
4142,0.1523
4143,0.0010
4144,0.0004
4145,0.0001
4146,0.0016
4147,0.0003
4149,0.0015
4150,0.0006
4151,0.0001
4152,0.0002
4153,0.0004
4154,0.0010
4155,0.0099
4156,0.0003
4157,0.0004
4158,0.0002
4159,0.0005
4160,0.0012
4161,0.0002
4162,0.0004
4163,0.0020
4164,0.0006
4165,0.0001
4166,0.0013
4167,0.0006
4168,0.0013
4169,0.0001
4170,0.0002
4171,0.0008
4172,0.0002
4173,0.0112
4174,0.0002
4175,0.0004
4176,0.0005
4177,0.0008
4178,0.0015
4179,0.0001
4180,0.0038
4181,0.0002
4182,0.0009
4183,0.0006
4184,0.0011
4186,0.0033
4187,0.0005
4188,0.0002
4189,0.0003
4190,0.0007
4191,0.0018
4192,0.0001
4193,0.0002
4194,0.0023
4195,0.0762
4196,0.0001
4197,0.0001
4198,0.0031
4201,0.0004
4202,0.0010
4203,0.0011
4204,0.0003
4205,0.0002
4206,0.0028
4207,0.0003
4208,0.0013
4209,0.0006
4210,0.0005
4211,0.0011
4212,0.0011
4213,0.0002
4214,0.0006
4215,0.0003
4216,0.0007
4217,0.0001
4218,0.0010
4219,0.0002
4220,0.0080
4221,0.0008
4222,0.0001
4224,0.0011
4225,0.0009
4226,0.0006
4227,0.0006
4228,0.0002
4229,0.0008
4230,0.0009
4231,0.0004
4232,0.0001
4233,0.0008
4234,0.0044
4235,0.0004
4236,0.0002
4237,0.0005
4238,0.0004
4239,0.0015
4240,0.0010
4241,0.0009
4242,0.0062
4243,0.0002
4244,0.0001
4245,0.0011
4247,0.0003
4248,0.0013
4249,0.0025
4250,0.0001
4251,0.0001
4252,0.0011
4253,0.0004
4254,0.0003
4255,0.0007
4256,0.0003
4257,0.0014
4258,0.0011
4259,0.0011
4260,0.0038
4261,0.0008
4262,0.0004
4263,0.0003
4264,0.0001
4265,0.0016
4266,0.0006
4267,0.0010
4268,0.0013
4269,0.0003
4270,0.0004
4271,0.0010
4272,0.0023
4273,0.0008
4274,0.0002
4275,0.0004
4276,0.0013
4277,0.0005
4278,0.0006
4279,0.0016
4280,0.0001
4281,0.0006
4282,0.0022
4283,0.0002
4285,0.0004
4286,0.0008
4287,0.0028
4289,0.0012
4290,0.0001
4291,0.0009
4292,0.0007
4293,0.0001
4294,0.0050
4296,0.0020
4297,0.0010
4298,0.0002
4299,0.0007
4300,0.0001
4301,0.0003
4302,0.0013
4303,0.0002
4304,0.0004
4305,0.0005
4306,0.0013
4308,0.0110
4309,0.0035
4310,0.0002
4311,0.0001
4312,0.0004
4313,0.0012
4314,0.0142
4315,0.0002
4316,0.0004
4317,0.0014
4318,0.0002
4319,0.0009
4320,0.0026
4321,0.0029
4322,0.0006
4323,0.0002
4324,0.0003
4325,0.0004
4326,0.0018
4327,0.0007
4328,0.0008
4329,0.0002
4330,0.0001
4331,0.0030
4332,0.0004
4333,0.0011
4334,0.0002
4335,0.0004
4337,0.0004
4338,0.0019
4339,0.0003
4341,0.0002
4342,0.0008
4343,0.0001
4344,0.0004
4345,0.0008
4346,0.0002
4347,0.0007
4348,0.0004
4350,0.0011
4351,0.0014
4352,0.0002
4353,0.0006
4354,0.0023
4355,0.0015
4356,0.0736
4357,0.0004
4358,0.0001
4359,0.0004
4360,0.0013
4361,0.0005
4362,0.0002
4364,0.0027
4365,0.0006
4366,0.0004
4367,0.0016
4368,0.0008
4369,0.0009
4370,0.0005
4371,0.0002
4372,0.0001
4373,0.0001
4374,0.0009
4375,0.0028
4376,0.0013
4377,0.0086
4378,0.0008
4379,0.0016
4381,0.0005
4382,0.0001
4383,0.0011
4384,0.0007
4385,0.0002
4386,0.0007
4387,0.0004
4388,0.0007
4389,0.0019
4390,0.0007
4391,0.0011
4392,0.0002
4393,0.0011
4394,0.0001
4395,0.0005
4396,0.0002
4397,0.0011
4398,0.0003
4399,0.0003
4400,0.0002
4401,0.0002
4402,0.0008
4403,0.0033
4404,0.0003
4405,0.0029
4406,0.0001
4407,0.0020
4409,0.0004
4410,0.0009
4411,0.0002
4412,0.0005
4413,0.0001
4414,0.0004
4416,0.0006
4417,0.0009
4418,0.0005
4419,0.0017
4420,0.0004
4421,0.0016
4422,0.0005
4423,0.0004
4424,0.0007
4425,0.0001
4426,0.0002
4427,0.0109
4428,0.0009
4429,0.0002
4430,0.0012
4431,0.0017
4432,0.0001
4433,0.0098
4434,0.0018
4435,0.0001
4436,0.0002
4437,0.0002
4438,0.0007
4439,0.0012
4440,0.0004
4441,0.0036
4442,0.0016
4445,0.0003
4446,0.0005
4447,0.0010
4448,0.0005
4449,0.0011
4450,0.0005
4451,0.0030
4452,0.0007
4453,0.0014
4454,0.0003
4455,0.0001
4456,0.0007
4457,0.0001
4458,0.0004
4459,0.0004
4460,0.0001
4461,0.0011
4462,0.0006
4463,0.0003
4464,0.0006
4465,0.0011
4466,0.0026
4467,0.0012
4468,0.0004
4469,0.0002
4470,0.0036
4471,0.0016
4472,0.0048
4473,0.0022
4474,0.0006
4477,0.0003
4478,0.0001
4479,0.0001
4480,0.0001
4481,0.0001
4482,0.0001
4483,0.0016
4484,0.0012
4485,0.0004
4486,0.0001
4487,0.0011
4488,0.0006
4489,0.0018
4490,0.0004
4492,0.0004
4494,0.0001
4495,0.0002
4496,0.0003
4497,0.0004
4498,0.0004
4499,0.0005
4500,0.0016
4501,0.0008
4502,0.0013
4503,0.0004
4504,0.0003
4505,0.0002
4506,0.0010
4507,0.0002
4508,0.0003
4509,0.0011
4510,0.0007
4511,0.0017
4512,0.0013
4513,0.0001
4514,0.0007
4515,0.0146
4517,0.0022
4518,0.0007
4519,0.0011
4520,0.0006
4521,0.0004
4522,0.0002
4523,0.0026
4524,0.0001
4525,0.0004
4526,0.0005
4527,0.0002
4528,0.0054
4529,0.0009
4530,0.0017
4531,0.0007
4532,0.0004
4533,0.0018
4534,0.0002
4535,0.0005
4536,0.0026
4537,0.0002
4538,0.0011
4539,0.0008
4540,0.0002
4541,0.0006
4542,0.0016
4543,0.0061
4544,0.0012
4545,0.0017
4546,0.0039
4547,0.0004
4548,0.0004
4550,0.0007
4551,0.0007
4552,0.0002
4553,0.0009
4554,0.0011
4556,0.0004
4557,0.0002
4558,0.0014
4559,0.0003
4560,0.0004
4561,0.0002
4562,0.0002
4564,0.0004
4565,0.0003
4566,0.0002
4567,0.0008
4568,0.0016
4569,0.0033
4570,0.0038
4571,0.0008
4572,0.0038
4573,0.0001
4574,0.0010
4575,0.0011
4576,0.0008
4577,0.0106
4578,0.0002
4579,0.0927
4580,0.0006
4581,0.0010
4582,0.0469
4583,0.0060
4584,0.0094
4585,0.0009
4586,0.0004
4587,0.0007
4588,0.0005
4589,0.0001
4591,0.0002
4592,0.0008
4593,0.0002
4594,0.0001
4595,0.0008
4596,0.0001
4597,0.0062
4598,0.0011
4599,0.0013
4600,0.0052
4601,0.0009
4602,0.0009
4604,0.0004
4605,0.0002
4606,0.0011
4607,0.0004
4608,0.0002
4609,0.0010
4610,0.0003
4611,0.0007
4613,0.0006
4614,0.0002
4615,0.0007
4616,0.0001
4617,0.0011
4618,0.0003
4619,0.0003
4620,0.0004
4621,0.0004
4622,0.0016
4623,0.0008
4624,0.0004
4625,0.0004
4626,0.0003
4627,0.0006
4628,0.0006
4629,0.0005
4630,0.0002
4631,0.0004
4632,0.0006
4633,0.0001
4634,0.0022
4635,0.0002
4636,0.0060
4637,0.0005
4638,0.0027
4639,0.0016
4640,0.0012
4641,0.0001
4642,0.0003
4643,0.0016
4644,0.0007
4645,0.0009
4646,0.0005
4647,0.0003
4649,0.0040
4650,0.0004
4651,0.0004
4652,0.0033
4653,0.0004
4654,0.0052
4655,0.0004
4656,0.0002
4658,0.0004
4659,0.0004
4660,0.0106
4661,0.0223
4662,0.0002
4663,0.0849
4664,0.0036
4665,0.0015
4666,0.0510
4668,0.0004
4669,0.0001
4670,0.0002
4671,0.0001
4672,0.0003
4673,0.0023
4674,0.0008
4675,0.0060
4676,0.0014
4677,0.0021
4678,0.0011
4679,0.0021
4680,0.0002
4681,0.0004
4682,0.0001
4684,0.0004
4686,0.0001
4687,0.0044
4688,0.0006
4689,0.0029
4690,0.0001
4691,0.0004
4692,0.0004
4693,0.0002
4694,0.0006
4695,0.0003
4696,0.0044
4697,0.0010
4698,0.0002
4699,0.0004
4700,0.0018
4701,0.0002
4702,0.0010
4703,0.0001
4704,0.0006
4705,0.0018
4706,0.0005
4707,0.0005
4708,0.0002
4709,0.0004
4710,0.0014
4711,0.0018
4712,0.0001
4713,0.0008
4714,0.0005
4715,0.0004
4716,0.0001
4717,0.0003
4718,0.0002
4719,0.0002
4720,0.0214
4722,0.0002
4723,0.0011
4724,0.0006
4725,0.0001
4726,0.0004
4727,0.0002
4728,0.0050
4729,0.0006
4730,0.0004
4731,0.0005
4732,0.0017
4733,0.0004
4734,0.0012
4735,0.0003
4736,0.0019
4737,0.0007
4738,0.0002
4739,0.0003
4740,0.0005
4742,0.0013
4743,0.0004
4744,0.0004
4745,0.0004
4746,0.0007
4747,0.0003
4748,0.0149
4749,0.0028
4750,0.0009
4751,0.0004
4752,0.0005
4753,0.0044
4754,0.0002
4755,0.0002
4756,0.0004
4757,0.0001
4758,0.0020
4759,0.0016
4760,0.0007
4761,0.0003
4763,0.0002
4764,0.0004
4765,0.0011
4766,0.0033
4768,0.0009
4769,0.0004
4770,0.0003
4771,0.0119
4772,0.0002
4773,0.0015
4774,0.0008
4775,0.0007
4776,0.0007
4777,0.0011
4778,0.0001
4779,0.0006
4780,0.0004
4781,0.0002
4782,0.0029
4783,0.0002
4784,0.0018
4785,0.0017
4786,0.0006
4787,0.0022
4788,0.0004
4789,0.0035
4790,0.0004
4791,0.0018
4792,0.0011
4793,0.0009
4794,0.0009
4795,0.0007
4796,0.0002
4797,0.0001
4798,0.0003
4799,0.0005
4800,0.0004
4801,0.0017
4802,0.0004
4803,0.0006
4804,0.0002
4805,0.0033
4806,0.0001
4807,0.0152
4808,0.0175
4809,0.0011
4810,0.0006
4811,0.0004
4812,0.0003
4813,0.0006
4814,0.0004
4815,0.0002
4816,0.0003
4817,0.0001
4818,0.0007
4819,0.0006
4820,0.0006
4821,0.0081
4822,0.0001
4823,0.0007
4825,0.0002
4826,0.0004
4827,0.0014
4828,0.0015
4829,0.0006
4830,0.0018
4831,0.0007
4832,0.0020
4833,0.0246
4835,0.0002
4836,0.0004
4837,0.0004
4838,0.0004
4839,0.0015
4840,0.0002
4841,0.0004
4842,0.0007
4843,0.0005
4844,0.0002
4845,0.0004
4846,0.0001
4847,0.0002
4848,0.0007
4849,0.0004
4850,0.0007
4851,0.0004
4852,0.0010
4853,0.0003
4854,0.0005
4855,0.0005
4856,0.0027
4857,0.0011
4858,0.0006
4859,0.0009
4860,0.0077
4861,0.0005
4862,0.0041
4863,0.0002
4864,0.0002
4865,0.0004
4866,0.0007
4867,0.0007
4868,0.0010
4869,0.0038
4870,0.0004
4871,0.0004
4872,0.0004
4873,0.0002
4874,0.0071
4875,0.0004
4876,0.0010
4877,0.0001
4878,0.0001
4879,0.0005
4880,0.0001
4881,0.0002
4882,0.0002
4883,0.0207
4884,0.0003
4885,0.0139
4886,0.0006
4887,0.0005
4888,0.0013
4889,0.0001
4890,0.0005
4891,0.0001
4892,0.0010
4894,0.0016
4895,0.0004
4896,0.0006
4897,0.0018
4898,0.0004
4899,0.0004
4900,0.0006
4901,0.0011
4902,0.0010
4903,0.0007
4904,0.0008
4905,0.0006
4906,0.0107
4907,0.0009
4908,0.0018
4909,0.0031
4910,0.0018
4911,0.0004
4912,0.0062
4913,0.0003
4915,0.0006
4916,0.0004
4917,0.0003
4918,0.0004
4919,0.0012
4920,0.0004
4921,0.0013
4922,0.0001
4923,0.0003
4924,0.0023
4925,0.0003
4926,0.0071
4927,0.0002
4928,0.0008
4929,0.0014
4930,0.0024
4931,0.0011
4932,0.0007
4933,0.0019
4934,0.0003
4935,0.0004
4936,0.0034
4937,0.0031
4938,0.0002
4939,0.0007
4941,0.0004
4942,0.0035
4943,0.0003
4944,0.0005
4945,0.0051
4946,0.0004
4947,0.0003
4948,0.0002
4949,0.0001
4950,0.0008
4951,0.0044
4952,0.0008
4953,0.0047
4954,0.0004
4955,0.0003
4956,0.0003
4957,0.0009
4958,0.0005
4960,0.0006
4961,0.0002
4962,0.0018
4963,0.0002
4964,0.0011
4965,0.0010
4966,0.0008
4967,0.0002
4968,0.0015
4969,0.0012
4970,0.0001
4971,0.0004
4972,0.0012
4973,0.0040
4974,0.0011
4975,0.0021
4976,0.0004
4978,0.0004
4980,0.0003
4981,0.0003
4982,0.0003
4983,0.0011
4984,0.0007
4985,0.0004
4986,0.0015
4988,0.0001
4989,0.0016
4990,0.0002
4991,0.0001
4992,0.0029
4993,0.0011
4994,0.0006
4995,0.0002
4996,0.0003
4997,0.0003
4998,0.0002
5000,0.0004
5001,0.0013
5002,0.0002
5003,0.0035
5004,0.0011
5005,0.0001
5006,0.0171
5007,0.0006
5008,0.0010
5009,0.0006
5010,0.0046
5011,0.0004
5012,0.0006
5013,0.0004
5014,0.0002
5015,0.0005
5016,0.0004
5017,0.0003
5018,0.0032
5019,0.0010
5020,0.0004
5021,0.0004
5022,0.0014
5023,0.0003
5024,0.0007
5025,0.0015
5026,0.0011
5027,0.0018
5028,0.0010
5029,0.0016
5030,0.0020
5031,0.0004
5032,0.0063
5033,0.0010
5035,0.0004
5036,0.0055
5038,0.0019
5039,0.0032
5040,0.0024
5041,0.0164
5042,0.0012
5043,0.0010
5044,0.0004
5045,0.0062
5046,0.0006
5047,0.0001
5049,0.0001
5050,0.0003
5051,0.0004
5052,0.0005
5053,0.0045
5054,0.0002
5055,0.0004
5056,0.0004
5057,0.0004
5058,0.0006
5059,0.0003
5060,0.0001
5061,0.0004
5064,0.0007
5065,0.0001
5066,0.0033
5067,0.0001
5068,0.0001
5069,0.0003
5070,0.0026
5071,0.0004
5072,0.0004
5073,0.0002
5074,0.0326
5075,0.0024
5076,0.0009
5077,0.0024
5078,0.0009
5079,0.0002
5080,0.0014
5081,0.0010
5082,0.0006
5083,0.0018
5084,0.0097
5085,0.0007
5086,0.0033
5088,0.0004
5089,0.0013
5090,0.0001
5091,0.0022
5092,0.0011
5093,0.0005
5094,0.0001
5095,0.0001
5096,0.0008
5097,0.0020
5098,0.0004
5099,0.0001
5100,0.0002
5101,0.0015
5102,0.0003
5103,0.0004
5104,0.0002
5105,0.0001
5106,0.0110
5107,0.0039
5108,0.0009
5109,0.0007
5110,0.0005
5111,0.0010
5112,0.0005
5113,0.0169
5114,0.0002
5115,0.0004
5116,0.0054
5117,0.0003
5118,0.0003
5119,0.0008
5120,0.0032
5121,0.0003
5122,0.0005
5123,0.0030
5124,0.0035
5125,0.0003
5126,0.0001
5127,0.0049
5128,0.0003
5129,0.0004
5130,0.0001
5131,0.0001
5132,0.0017
5133,0.0002
5134,0.0001
5135,0.0034
5136,0.0018
5137,0.0004
5138,0.0392
5139,0.0023
5140,0.0028
5141,0.0027
5142,0.0004
5143,0.0008
5144,0.0001
5145,0.0003
5146,0.0011
5147,0.0025
5148,0.0006
5149,0.0018
5150,0.0009
5151,0.0004
5152,0.0537
5153,0.0003
5155,0.0047
5156,0.0004
5157,0.0014
5158,0.0036
5159,0.0004
5160,0.0007
5161,0.0003
5162,0.0005
5163,0.0012
5164,0.0005
5165,0.0002
5166,0.0003
5167,0.0006
5168,0.0004
5169,0.0006
5170,0.0002
5171,0.0001
5172,0.0011
5173,0.0004
5175,0.0002
5176,0.0004
5177,0.0004
5178,0.0004
5179,0.0058
5180,0.0003
5181,0.0018
5182,0.0005
5183,0.0048
5184,0.0004
5185,0.0003
5186,0.0001
5187,0.0003
5188,0.0012
5189,0.0006
5190,0.0005
5191,0.0004
5192,0.0007
5194,0.0002
5195,0.0026
5196,0.0005
5197,0.0003
5198,0.0006
5199,0.0059
5200,0.0002
5201,0.0004
5202,0.0033
5203,0.0002
5204,0.0003
5205,0.0012
5206,0.0009
5207,0.0026
5208,0.0001
5209,0.0004
5210,0.0007
5211,0.0028
5212,0.0046
5213,0.0015
5214,0.0003
5215,0.0003
5216,0.0011
5217,0.0004
5218,0.0001
5219,0.0001
5220,0.0003
5221,0.0004
5222,0.0001
5223,0.0011
5224,0.0002
5225,0.0016
5226,0.0004
5227,0.0003
5228,0.0004
5229,0.0005
5230,0.0006
5231,0.0006
5232,0.0017
5233,0.0014
5234,0.0004
5235,0.0011
5236,0.0038
5237,0.0030
5239,0.0004
5240,0.0001
5242,0.0003
5243,0.0012
5244,0.0004
5245,0.0003
5246,0.0010
5248,0.0001
5249,0.0001
5250,0.0011
5251,0.0010
5252,0.0004
5253,0.0009
5254,0.0008
5255,0.0003
5256,0.0146
5257,0.0015
5258,0.0001
5259,0.0015
5260,0.0006
5261,0.0063
5262,0.0006
5263,0.0001
5264,0.0005
5265,0.0047
5266,0.0004
5267,0.0005
5268,0.0010
5269,0.0011
5270,0.0138
5271,0.0002
5272,0.0005
5274,0.0018
5275,0.0011
5276,0.0003
5277,0.0007
5278,0.0004
5279,0.0005
5280,0.0004
5281,0.0020
5282,0.0003
5283,0.0008
5284,0.0001
5285,0.0013
5286,0.0003
5287,0.0010
5288,0.0016
5289,0.0023
5290,0.0017
5291,0.0004
5292,0.0005
5293,0.0003
5294,0.0042
5295,0.0003
5296,0.0004
5297,0.0012
5298,0.0003
5299,0.0018
5300,0.0001
5301,0.0015
5302,0.0004
5304,0.0002
5305,0.0007
5307,0.0001
5308,0.0006
5309,0.0005
5310,0.0009
5311,0.0001
5312,0.0006
5313,0.0019
5314,0.0021
5316,0.0002
5317,0.0005
5318,0.0002
5319,0.0001
5320,0.0003
5321,0.0002
5322,0.0001
5323,0.0002
5324,0.0009
5327,0.0018
5328,0.0005
5329,0.0011
5330,0.0011
5331,0.0007
5332,0.0011
5333,0.0001
5334,0.0012
5335,0.0003
5336,0.0005
5337,0.0007
5338,0.0031
5340,0.0003
5341,0.5798
5342,0.0001
5343,0.0008
5344,0.0006
5345,0.0016
5346,0.0001
5347,0.0011
5348,0.0004
5349,0.0012
5350,0.0001
5351,0.0006
5352,0.0002
5353,0.0024
5354,0.0002
5355,0.0004
5356,0.0023
5357,0.0012
5358,0.0006
5359,0.0002
5360,0.0008
5362,0.0020
5363,0.0040
5364,0.0008
5365,0.0007
5367,0.0004
5368,0.0004
5369,0.0002
5370,0.0008
5371,0.0038
5372,0.0006
5374,0.0007
5375,0.0004
5376,0.0062
5377,0.0006
5378,0.0004
5380,0.0005
5381,0.0004
5382,0.0017
5383,0.0008
5384,0.0005
5385,0.0020
5386,0.0004
5387,0.0007
5388,0.0002
5389,0.0002
5390,0.0006
5391,0.0004
5392,0.0006
5393,0.0012
5394,0.0015
5395,0.0004
5396,0.0019
5397,0.0003
5398,0.0004
5399,0.0004
5400,0.0001
5401,0.0004
5402,0.0003
5403,0.0004
5404,0.0001
5405,0.0004
5406,0.0004
5407,0.0040
5408,0.0103
5409,0.0004
5412,0.0002
5413,0.0159
5414,0.0032
5415,0.0031
5416,0.0003
5417,0.0001
5418,0.0010
5419,0.0009
5420,0.0019
5421,0.0004
5422,0.0005
5423,0.0020
5424,0.0001
5425,0.0004
5426,0.0002
5427,0.0004
5428,0.0009
5429,0.0028
5430,0.0010
5431,0.0007
5432,0.0002
5433,0.0016
5434,0.0004
5435,0.0003
5436,0.0003
5437,0.0003
5438,0.0003
5439,0.0002
5440,0.0002
5441,0.0031
5442,0.0001
5443,0.0010
5444,0.0002
5445,0.0005
5446,0.0002
5447,0.0002
5448,0.0004
5449,0.0002
5450,0.0006
5451,0.0011
5453,0.0006
5454,0.0005
5455,0.0005
5456,0.0003
5457,0.0001
5458,0.0009
5459,0.0024
5460,0.0009
5461,0.0004
5462,0.0001
5463,0.0018
5464,0.0003
5465,0.0004
5466,0.0002
5467,0.0006
5469,0.0003
5470,0.0016
5471,0.0010
5472,0.0038
5473,0.0003
5474,0.0019
5475,0.0001
5476,0.0004
5477,0.0014
5478,0.0004
5479,0.0015
5480,0.0007
5481,0.0024
5482,0.0002
5483,0.0010
5484,0.0001
5485,0.0003
5486,0.0002
5487,0.0004
5488,0.0009
5489,0.0002
5490,0.0011
5492,0.0004
5493,0.0004
5494,0.0007
5495,0.0002
5496,0.0003
5497,0.0001
5498,0.0004
5499,0.0007
5500,0.0008
5501,0.0007
5502,0.0003
5503,0.0004
5504,0.0003
5505,0.0007
5506,0.0004
5507,0.0047
5508,0.0004
5509,0.0013
5510,0.0003
5511,0.0026
5512,0.0020
5513,0.0004
5514,0.0001
5515,0.0001
5516,0.0017
5517,0.0002
5518,0.0003
5519,0.0004
5520,0.0010
5521,0.0002
5523,0.0004
5524,0.0040
5525,0.0004
5526,0.0007
5527,0.0018
5528,0.0003
5529,0.0002
5530,0.0002
5531,0.0001
5532,0.0007
5533,0.0008
5534,0.0001
5535,0.0022
5536,0.0010
5537,0.0004
5538,0.0006
5539,0.0006
5540,0.0004
5541,0.0001
5542,0.0002
5543,0.0007
5544,0.0002
5545,0.0011
5546,0.0011
5547,0.0003
5548,0.0005
5549,0.0005
5550,0.0004
5551,0.0007
5552,0.0007
5553,0.0001
5554,0.0032
5555,0.0001
5556,0.0052
5557,0.0061
5558,0.0003
5559,0.0018
5560,0.0022
5561,0.0005
5562,0.0008
5564,0.0008
5565,0.0001
5566,0.0006
5567,0.0002
5568,0.0001
5569,0.0005
5571,0.0002
5572,0.0006
5573,0.0004
5574,0.0010
5575,0.0009
5576,0.0013
5577,0.0006
5578,0.0052
5579,0.0002
5580,0.0002
5581,0.0007
5582,0.0003
5583,0.0004
5584,0.0011
5585,0.0016
5586,0.0011
5588,0.0004
5589,0.0004
5590,0.0138
5591,0.1365
5592,0.0008
5595,0.0004
5596,0.0066
5597,0.0004
5598,0.0008
5599,0.0006
5600,0.0003
5601,0.0012
5602,0.0014
5603,0.0002
5604,0.0004
5605,0.0004
5606,0.0021
5607,0.0002
5608,0.0010
5609,0.0007
5610,0.0011
5611,0.0002
5612,0.0001
5613,0.0026
5614,0.0050
5615,0.0003
5616,0.0004
5617,0.0001
5618,0.0014
5619,0.0008
5620,0.0001
5621,0.0004
5622,0.0002
5623,0.0002
5624,0.0001
5625,0.0012
5626,0.0008
5627,0.0015
5628,0.0010
5629,0.0002
5630,0.0012
5631,0.0001
5632,0.0056
5633,0.0004
5634,0.0003
5635,0.0007
5636,0.0004
5637,0.0002
5638,0.0008
5639,0.0018
5640,0.0012
5641,0.0001
5642,0.0003
5643,0.0021
5644,0.0001
5645,0.0003
5646,0.0019
5647,0.0004
5648,0.0005
5649,0.0003
5650,0.0002
5651,0.0077
5652,0.0003
5653,0.0002
5654,0.0011
5656,0.0004
5657,0.0017
5658,0.0005
5659,0.0001
5661,0.0007
5662,0.0001
5663,0.0002
5664,0.0031
5665,0.0004
5666,0.0002
5667,0.0004
5670,0.0004
5671,0.0001
5672,0.0014
5673,0.0011
5674,0.0004
5675,0.0009
5676,0.0005
5677,0.0015
5678,0.0008
5679,0.0004
5680,0.0004
5681,0.0013
5682,0.0002
5685,0.0007
5686,0.0014
5687,0.0005
5688,0.0024
5689,0.0025
5690,0.0001
5691,0.0014
5692,0.0003
5693,0.0001
5694,0.0011
5695,0.0004
5696,0.0035
5697,0.0023
5698,0.0001
5699,0.0010
5700,0.0004
5701,0.0010
5702,0.0007
5703,0.0003
5704,0.0033
5705,0.0007
5706,0.0007
5707,0.0004
5708,0.0010
5709,0.0019
5710,0.0001
5711,0.0004
5713,0.0009
5714,0.0004
5715,0.0008
5716,0.0005
5717,0.1512
5718,0.0001
5719,0.0003
5720,0.0008
5721,0.0008
5722,0.0008
5723,0.0002
5724,0.0004
