user_key,x1
5506027;5341,20160207
4097373;760,20160125
2319691;3381,20160123
5682983;760,20160327
6773349;1754,20160510
211906;1080,20160526
678472;3381,20160125
1392586;3381,20160129
5607491;1839,20160524
3457683;6485,20160323
3372528;2709,20160124
6012071;1433,20160322
967951;388,20160326
7124728;5341,20160207
4672871;3381,20160128
4329976;6485,20160327
4013312;8775,20160327
6308753;2712,20160513
4013393;1433,20160321
2227339;3532,20160108
3452663;3381,20160129
1906676;5535,20160520
1503802;3381,20160124
6591607;3381,20160129
5782296;6915,20160329
1465743;3381,20160124
7323351;1125,20160321
1243144;96,20160614
827813;3381,20160229
1777886;2099,20160207
164489;2099,20160207
1616397;113,20160322
7104594;6485,20160321
263007;7910,20160521
5063134;2610,20160321
5699549;1941,20160323
4654837;1469,20160529
4048350;2342,20160326
2306337;5341,20160130
5572841;3381,20160125
6642751;3899,20160322
5046996;122,20160324
2717871;3381,20160123
5606375;3381,20160129
1897638;8037,20160322
6762711;3381,20160125
2394485;6468,20160522
6166432;4833,20160130
2051389;4860,20160123
275569;7913,20160326
6717053;8775,20160327
1722147;6650,20160325
4950417;3847,20160510
4826795;4860,20160126
3003356;7884,20160420
2132493;3381,20160129
2176337;6650,20160324
2069884;1469,20160531
191820;4860,20160127
1250853;1125,20160327
1404269;1433,20160124
6409788;555,20160514
4648663;5341,20160207
6434717;3381,20160128
3826750;4926,20160613
2882723;8386,20160125
6271296;970,20160525
524645;5341,20160201
1803246;7717,20160607
6566681;5341,20160207
4415816;2709,20160127
1621850;3381,20160129
4658869;1080,20160517
6917992;3621,20160610
6282637;3117,20160530
4983567;7801,20160611
6187967;3621,20160518
358112;1379,20160322
2330647;4860,20160202
7166651;3381,20160125
792970;3381,20160127
5951035;5341,20160131
2888962;6710,20160501
511598;1433,20160326
5330326;8390,20160322
4340586;5341,20160127
3830454;3381,20160124
1101848;8181,20160407
3215739;924,20160321
2124869;7706,20160128
4874376;7832,20160326
1588834;1650,20160520
2126650;5341,20160207
4187596;2934,20160326
1059358;1830,20160521
6702993;5341,20160207
4070358;4860,20160202
5194324;6284,20160124
6614461;6454,20160201
4979288;1080,20160530
2289540;3381,20160129
334325;6485,20160323
727546;5341,20160228
7099037;5341,20160129
1005449;3284,20160325
4371895;171,20160325
2884007;1182,20160516
5362955;6485,20160323
6903756;7555,20160126
371624;3532,20160325
3737468;6485,20160326
2820149;5341,20160205
5070513;5341,20160207
5249759;5341,20160125
5686984;8619,20160614
94943;1041,20160125
2797477;6485,20160327
1980487;4142,20160128
6640960;5341,20160207
1347848;7884,20160609
6636889;6485,20160321
960896;6485,20160324
4823927;3621,20160518
3450090;1041,20160327
4826946;7605,20160515
2375151;2567,20160610
475031;3381,20160125
1005485;6901,20160323
4444465;6485,20160323
1079002;861,20160521
2341487;3381,20160129
7292956;5341,20160130
4851835;8022,20160605
3262754;8363,20160320
3197525;5341,20160131
4746412;6485,20160327
447091;642,20160324
4674076;1080,20160517
1472653;7221,20160325
6915541;7221,20160324
596492;2709,20160129
2736395;7555,20160123
328689;760,20160325
4251377;3381,20160128
1091143;450,20160321
4301623;3381,20160129
6043197;8386,20160126
352241;7174,20160502
182992;7604,20160501
3325442;3381,20160124
4197041;760,20160324
1588281;3381,20160129
1622623;2436,20160324
384076;5341,20160207
4064958;3532,20160325
7139656;6195,20160327
10232;539,20160321
3726460;5341,20160207
5533873;2934,20160326
6192470;7113,20160603
4270660;5341,20160207
14906;2099,20160209
5914348;3381,20160129
2354334;6362,20160524
463255;6084,20160602
5636373;8181,20160523
1360125;3532,20160325
1306174;1072,20160524
4079856;7019,20160130
5487807;2934,20160321
2772721;1469,20160528
3357793;3381,20160129
2920240;450,20160126
4924133;8032,20160521
5556493;5341,20160131
1875093;7555,20160324
5258930;4070,20160325
5565511;3621,20160519
5149413;450,20160602
3717312;4860,20160131
4512975;6485,20160322
4516179;3621,20160518
71801;3381,20160129
6319444;2436,20160522
647654;7910,20160325
4312757;4860,20160205
4768143;7019,20160128
2413065;3621,20160519
1598619;5341,20160207
144782;5341,20160206
6046439;6539,20160417
3361698;3381,20160123
5292719;6485,20160324
6007212;8476,20160410
2953023;2407,20160512
3666305;8181,20160407
231823;5341,20160207
1721349;1169,20160129
5050448;7921,20160524
687421;7884,20160510
3022578;2099,20160207
6084519;7314,20160509
6224265;2934,20160321
3734651;3381,20160123
5912790;5341,20160131
4043413;2436,20160324
5607733;2934,20160321
4626285;5341,20160207
7279096;618,20160426
6124348;7903,20160322
6012366;4883,20160522
6101497;2099,20160207
3017005;7373,20160523
3055380;7016,20160526
2371692;3381,20160128
5853514;3381,20160129
6121891;3381,20160129
3631162;5341,20160207
3125083;42,20160327
4233775;2099,20160207
3053125;7019,20160130
6488952;3381,20160125
7266748;2099,20160207
7013661;5803,20160513
6674386;3381,20160129
4463374;2099,20160207
6160112;5341,20160129
2527430;6901,20160325
4038205;798,20160327
7176764;3786,20160324
623234;3532,20160322
5857408;5341,20160129
744725;7555,20160114
5632990;760,20160324
3457236;3532,20160324
1385093;760,20160327
347490;3381,20160123
7033378;2934,20160323
5290886;2934,20160326
4783371;7555,20160126
6783665;3621,20160519
715378;3284,20160322
4426626;391,20160324
4154854;4860,20160128
6525888;3621,20160321
6264425;598,20160328
4356647;5341,20160131
6874552;450,20160204
4880892;1469,20160605
5285055;5341,20160207
2533491;2436,20160522
3082688;5341,20160130
1119739;8386,20160124
3920810;1644,20160323
3738961;5341,20160201
3129441;6454,20160207
1382956;5341,20160207
4366447;3381,20160128
1910035;3532,20160323
2483012;1080,20160517
6094949;7717,20160524
5500312;2934,20160324
7084601;2934,20160326
4751565;8586,20160513
1542877;5341,20160131
6191231;4466,20160529
682464;2180,20160520
2627697;3381,20160128
3044573;7717,20160609
4413601;797,20160425
4590159;5341,20160207
6282402;6485,20160321
4722232;3381,20160128
2108423;450,20160323
1468253;450,20160324
7186100;7418,20160515
698982;4720,20160322
1278350;5010,20160505
5866881;3381,20160129
5996359;2436,20160323
1163652;1080,20160517
4541957;6650,20160324
3776577;3381,20160123
1803286;1715,20160326
5614553;6554,20160413
1524094;5341,20160207
5064849;7974,20160321
3384023;3381,20160129
6786928;1080,20160528
777098;4860,20160129
4781463;5341,20160131
2746889;4120,20160521
2228304;5341,20160129
5358429;4043,20160212
6622245;4018,20160525
1754904;1941,20160326
6182202;3381,20160128
6406371;5717,20160125
6733912;8775,20160327
6232522;1623,20160322
5898223;3381,20160123
6087675;8037,20160124
1549685;8305,20160511
1383014;3381,20160125
4028781;42,20160322
6209948;5341,20160207
1177652;5341,20160228
5477287;7974,20160324
6904289;1469,20160527
216047;1379,20160323
7339551;5821,20160406
3330207;6885,20160322
4772903;450,20160126
1071648;2934,20160325
3700664;1080,20160525
443343;4860,20160201
1287386;7221,20160325
2721911;3381,20160129
4661735;8775,20160326
7360608;8181,20160407
3910934;3381,20160129
5754424;8385,20160605
732323;1379,20160323
5076841;7884,20160503
7313424;8676,20160525
613784;4433,20160131
896979;3472,20160512
4434859;4860,20160207
932701;5341,20160126
6485366;6434,20160123
3028226;6084,20160602
211081;3376,20160601
2544773;760,20160327
5285133;7605,20160321
87630;3710,20160124
38589;5341,20160131
1715698;5341,20160205
5581291;2099,20160207
960114;2099,20160207
7247778;6485,20160327
1267992;3284,20160321
2510679;6901,20160327
2599971;5341,20160207
3051462;3381,20160129
5836728;5341,20160126
5576270;7913,20160427
1469057;1080,20160525
2132245;2099,20160207
2617376;6485,20160325
7210142;1472,20160607
6243703;4234,20160520
223523;5341,20160207
5910720;450,20160326
269345;2934,20160325
7260959;14,20160131
3192735;760,20160327
7140499;7974,20160126
1039439;7974,20160324
4538097;5341,20160205
4550446;806,20160520
1844331;6284,20160125
4769205;5717,20160124
4898985;8390,20160326
5354799;7483,20160326
6016468;1379,20160327
1659006;8131,20160604
6789650;3625,20160530
5636789;209,20160308
1989225;7884,20160531
5764470;8386,20160205
3546219;1125,20160522
1816155;391,20160325
186692;5341,20160207
2812892;3381,20160128
3275225;5341,20160207
5787927;2934,20160322
3116793;8386,20160202
5916793;96,20160509
663746;760,20160327
3183937;7483,20160327
3458970;6454,20160131
6318385;5341,20160130
2483180;212,20160325
475526;8775,20160324
1235434;1080,20160517
4649450;478,20160520
2662849;2099,20160207
4782271;5341,20160207
6070994;3621,20160519
274606;1379,20160323
4409533;4833,20160131
570064;1080,20160519
2243205;6021,20160414
3165987;3381,20160206
5464283;1715,20160327
7079323;1469,20160609
497047;461,20160601
4197582;3284,20160322
4613277;5152,20160521
6768936;4142,20160130
747973;8181,20160522
5803565;3381,20160124
6589642;4265,20160609
447628;1118,20160328
2846852;6485,20160323
4374030;3381,20160125
289304;6454,20160207
2276671;978,20160515
3554529;1125,20160326
5620060;6485,20160327
1199919;5591,20160322
5119516;760,20160323
706070;8181,20160330
5701229;2389,20160615
6736023;3888,20160126
1839404;3621,20160519
300977;8181,20160321
2027538;3621,20160322
3078059;3621,20160327
6821973;3283,20160324
7024884;3630,20160327
5293544;3381,20160123
4513833;3381,20160129
5254964;8181,20160326
1775647;4808,20160520
6101288;1379,20160326
751209;760,20160321
2710025;8775,20160327
6855381;5341,20160207
3772467;5688,20160327
5837545;2709,20160127
804159;6454,20160131
2904402;7011,20160503
1287816;2934,20160322
2314793;2854,20160324
3437061;2934,20160322
7106040;5341,20160207
5795692;2934,20160325
6516590;3381,20160124
4590742;2099,20160131
5785774;2099,20160207
5173182;6327,20160507
3816928;3621,20160518
7192793;1041,20160326
1738365;3381,20160129
2592023;4808,20160524
781346;3381,20160123
7065595;3621,20160519
1639013;8181,20160325
6035507;2709,20160123
1177410;2099,20160207
6398589;209,20160314
5456606;3381,20160128
5951084;2342,20160322
4044443;3381,20160129
7046468;76,20160609
7160520;7113,20160427
1778599;5341,20160207
2657353;5341,20160207
5161197;5341,20160207
498104;4660,20160123
6678207;7903,20160321
5614258;5341,20160124
1777958;2934,20160327
1722315;2099,20160207
4226001;3381,20160128
840625;5341,20160126
1527953;5341,20160206
3952088;7974,20160326
331164;2709,20160124
6988054;1715,20160325
1976401;3621,20160519
4597399;5908,20160326
3503989;2046,20160130
4640230;1080,20160525
633742;4515,20160325
6207953;7555,20160125
318556;1080,20160606
2016101;2934,20160326
3042582;797,20160518
6491374;3381,20160128
6759123;5341,20160207
4539704;6534,20160521
2596735;5341,20160126
2383335;742,20160327
2422659;5341,20160207
2793314;744,20160324
6420500;1732,20160324
5286568;5341,20160126
5846471;5341,20160201
1009227;450,20160128
6211582;3381,20160129
3378832;5341,20160207
2287597;760,20160522
4081989;6284,20160125
3268850;1379,20160321
4095295;1650,20160524
1630374;4833,20160131
3297028;2934,20160325
3537403;904,20160321
2438915;7076,20160524
6100166;6885,20160321
255309;8614,20160327
6288582;7903,20160427
6763416;3381,20160125
3357039;5341,20160207
5743840;2934,20160325
1160620;760,20160327
2126091;2934,20160324
1221126;8037,20160124
5983695;8614,20160323
4884109;3381,20160129
3391367;5341,20160130
1777136;8386,20160202
7155806;6485,20160321
5927460;3381,20160124
3425539;2436,20160523
477465;3381,20160129
2178352;2099,20160207
402044;7644,20160512
7149577;8386,20160124
2615430;5341,20160207
1387165;6485,20160323
227663;209,20160201
4611913;3381,20160129
4761560;6336,20160417
3500574;1041,20160121
3322727;1469,20160520
1946385;1169,20160128
170859;3381,20160124
151857;5341,20160207
6581756;3381,20160129
5243604;3381,20160129
2624976;6284,20160124
5146831;2934,20160322
1912635;3381,20160129
1344729;1041,20160325
5617020;3381,20160125
6816003;1041,20160321
1927879;3381,20160129
1928425;2934,20160323
3161142;3381,20160129
6566043;7113,20160514
6232847;3381,20160129
3873478;760,20160326
4882998;6485,20160325
3406786;8653,20160523
5032936;7555,20160126
2145663;797,20160525
5291685;3381,20160129
92822;760,20160324
3406018;6485,20160327
2053077;1968,20160603
6130394;76,20160531
6498305;1941,20160322
1383314;5341,20160207
7205456;1169,20160205
6788;7974,20160127
1232383;742,20160324
7144437;7129,20160510
5789850;760,20160322
3363773;6485,20160327
5380877;2099,20160207
1151749;3679,20160129
4206576;1654,20160324
6601542;7903,20160322
3442925;3381,20160128
6839438;5010,20160610
4578562;1080,20160525
4201552;2934,20160326
4529703;7221,20160522
1088478;8386,20160204
4108899;132,20160525
3840541;1080,20160530
5762561;3381,20160129
1948051;5084,20160520
1118981;5341,20160203
740251;7903,20160324
1773935;450,20160324
1539836;6901,20160324
3208387;3381,20160128
6984322;5341,20160207
3471026;2099,20160207
7222985;1080,20160517
4291965;3381,20160128
6147993;1080,20160525
6217826;5341,20160207
1586106;1080,20160525
6995167;4860,20160202
231339;2709,20160130
5674513;8181,20160407
7253369;5341,20160126
4551435;1080,20160517
4093002;1379,20160322
1533150;3381,20160128
3467426;5341,20160125
2219558;2099,20160207
2347516;209,20160105
7246698;3298,20160522
6172556;3381,20160129
7359692;2934,20160325
4466301;2934,20160327
4637888;110,20160524
1632655;7884,20160521
1738169;3621,20160518
2326525;6189,20160612
7258528;5341,20160203
2373528;2667,20160322
5001189;391,20160324
6739130;8386,20160125
4193420;6284,20160124
3670889;4308,20160322
2714685;6901,20160329
7127862;8305,20160429
6470400;5341,20160131
4454865;3283,20160324
3302094;2635,20160521
5138077;5341,20160130
2301489;6532,20160525
5497629;5341,20160203
6578438;8022,20160515
1062202;3381,20160128
5316932;6454,20160130
5067360;8181,20160407
4032750;3101,20160512
3815851;3621,20160518
683328;3338,20160327
1122250;1041,20160326
6696441;3381,20160126
2407882;4195,20160323
884418;8363,20160320
5953319;1481,20160523
5105118;3381,20160129
1384842;1941,20160324
3669546;1936,20160430
1762757;3807,20160510
4012322;209,20160521
2840300;3381,20160129
851268;3381,20160128
7043067;416,20160531
5263891;8800,20160321
1861673;1469,20160521
2127133;3381,20160128
4989315;8226,20160513
6700293;3284,20160322
5885384;4070,20160523
5371916;171,20160502
5359592;2099,20160207
764986;8305,20160429
5089552;2436,20160321
4173348;5152,20160325
4378796;7884,20160419
1294444;380,20160324
2446249;5341,20160124
5452929;7483,20160322
217267;1469,20160601
545947;5866,20160520
6153694;7555,20160325
4840568;6135,20160520
4457237;8614,20160325
4360440;4070,20160523
4022798;2934,20160325
1925982;5341,20160207
3268451;6485,20160324
48460;2146,20160129
6764286;5341,20160207
4928068;5509,20160529
4888255;5341,20160207
1598668;4660,20160125
2952587;1569,20160127
1694049;6362,20160524
3841082;5341,20160207
6699070;5341,20160207
506713;6227,20160326
4078222;2099,20160207
5304567;7555,20160123
2695669;4808,20160525
6479853;1715,20160324
1246681;6317,20160511
5066670;3532,20160322
5828176;7555,20160125
6956148;3381,20160128
2451607;797,20160507
6550117;4860,20160126
854553;4808,20160521
369102;1080,20160603
1001958;5341,20160131
396587;2990,20160517
1144518;7717,20160607
2419609;7019,20160129
4097346;5261,20160522
4026832;4011,20160601
5634131;3381,20160124
3261255;8800,20160326
4987822;1125,20160321
4931047;2148,20160127
4951637;5341,20160207
3571729;8721,20160325
5036155;3283,20160322
286587;1693,20160526
3020780;1379,20160324
957322;8390,20160321
5182958;6288,20160515
4011396;2099,20160207
5931977;2099,20160207
7203091;5341,20160124
6808428;4860,20160127
310057;3786,20160324
9777;5341,20160131
2560449;3381,20160129
5226288;4860,20160127
2720072;1433,20160321
2055407;7221,20160325
5573629;7910,20160322
2284153;5341,20160126
5676484;3381,20160129
6370950;5773,20160525
6293474;4660,20160125
2025743;2342,20160326
43502;5341,20160207
2079584;7019,20160131
572034;760,20160321
1610580;3182,20160321
842355;2099,20160207
4961567;3381,20160129
2515;3381,20160123
1502288;1778,20160610
3885397;2099,20160207
2191325;1080,20160517
6150092;5341,20160129
6839793;3381,20160128
3976211;3876,20160407
1452640;3381,20160123
437876;3621,20160518
7028237;2099,20160207
6157413;1941,20160326
2338025;4883,20160524
7154444;5341,20160205
4720457;2934,20160327
958978;3381,20160129
6441035;4433,20160130
2235578;517,20160218
3611518;3807,20160525
4619620;2934,20160322
1855811;3381,20160129
2585753;1469,20160522
2742789;5341,20160207
6495667;3381,20160127
3256349;5341,20160207
7034604;8386,20160125
3182066;3621,20160524
5067576;2099,20160207
1492550;2934,20160324
2631969;1945,20160321
1162231;6485,20160325
6075339;5341,20160207
3174378;760,20160520
4524510;7483,20160324
6931940;2342,20160322
2911696;4883,20160521
3003403;5341,20160207
6270941;8211,20160203
1796322;7113,20160329
1470919;6454,20160207
5221839;5341,20160207
219204;3381,20160129
512728;1379,20160325
2823247;1080,20160610
4468533;4906,20160326
781971;3283,20160322
2341642;1041,20160322
1812714;3381,20160129
1658087;1080,20160604
5118903;4043,20160325
1090406;6284,20160125
7070954;382,20160325
6635228;6485,20160323
2535061;1379,20160327
5284527;5341,20160207
3775091;3381,20160123
236161;629,20160520
6706133;5341,20160207
700936;576,20160611
3871023;2709,20160202
6435338;1936,20160529
4959489;7113,20160508
5242892;3381,20160123
717766;3381,20160128
4445094;7432,20160513
5101358;7555,20160327
6520178;1469,20160520
131288;5341,20160130
4798036;3283,20160322
4933786;1080,20160608
4760363;7679,20160321
4582392;3625,20160613
6085239;1080,20160326
312300;6485,20160324
7318736;797,20160324
930477;7903,20160520
4755775;4860,20160125
4712194;7717,20160210
6441890;2099,20160207
1718862;2702,20160309
320603;7483,20160613
4334444;2622,20160323
6425212;6481,20160326
3748678;3251,20160321
1409325;5341,20160129
1551819;5341,20160207
2302447;6683,20160325
1615136;5341,20160207
3857461;1080,20160525
2762929;2934,20160326
353940;3381,20160129
3907157;450,20160324
4519880;4466,20160601
7011223;1520,20160116
6902535;7483,20160321
5364025;6284,20160124
2800693;8614,20160321
774366;8181,20160427
5818289;6485,20160326
1398261;5341,20160201
350339;2934,20160323
6329447;5341,20160204
830637;2934,20160326
2918950;5341,20160131
5404746;4860,20160207
2258299;7717,20160608
2282980;8614,20160324
6503131;5341,20160207
1297849;3390,20160325
2513328;6029,20160522
7265288;5341,20160207
6122660;8305,20160428
3439811;6485,20160321
196050;6434,20160125
1673;797,20160518
2257786;113,20160325
6112159;6683,20160327
5656211;4860,20160123
23887;797,20160322
124813;3381,20160123
2526242;1860,20160424
6342102;7555,20160324
3282877;7427,20160327
1088249;5341,20160207
1385130;3381,20160126
6250880;3381,20160123
2776979;5341,20160129
1277391;4860,20160131
4765729;3532,20160323
2892507;3381,20160129
5339231;1080,20160525
7357623;7910,20160324
2868138;7374,20160520
3376891;6405,20160602
6501674;6021,20160414
2315973;6485,20160321
5607661;2934,20160326
3881161;2709,20160130
4218103;7555,20160327
5082226;4043,20160228
2164582;6901,20160323
2291443;6454,20160207
1574585;3381,20160129
6880148;3381,20160129
4704961;2934,20160323
979331;5341,20160131
694016;2934,20160323
2016191;6485,20160322
6505471;3980,20160605
4829098;6485,20160327
6607138;7724,20160326
4491184;3284,20160327
2185215;7555,20160128
6464389;3313,20160326
3050527;4511,20160212
840528;7884,20160502
1242210;2934,20160322
3910837;6284,20160125
2524035;3621,20160518
4488956;1433,20160202
1177295;7428,20160325
2246108;3381,20160129
6592260;3381,20160128
1893457;7903,20160603
954403;3381,20160126
3085083;6885,20160327
7121125;8181,20160407
5160153;5341,20160130
1249885;4660,20160125
1135074;4433,20160130
3714562;760,20160326
2654662;6021,20160325
4397234;5341,20160201
6216486;4195,20160321
7285186;6485,20160326
7016529;7974,20160127
1322122;3621,20160519
6160952;3621,20160519
5358278;7146,20160515
3504547;3710,20160128
6182355;760,20160326
828018;1860,20160427
4676338;3381,20160123
7307241;6485,20160325
2442830;7245,20160602
1804137;3786,20160326
2550190;3381,20160129
3234104;5341,20160207
6030621;7003,20160127
4019013;685,20160530
2037886;6485,20160324
5598271;3381,20160124
5668443;629,20160524
5038537;6195,20160322
1167902;4084,20160601
379254;3532,20160327
6541919;5341,20160207
175953;4808,20160522
3052017;1941,20160327
3017628;2099,20160207
2298879;1814,20160509
6122775;5341,20160207
823673;3381,20160130
5132703;410,20160204
2791660;8305,20160511
5966717;209,20160326
3002482;1656,20160411
1623233;2709,20160123
3237121;450,20160130
61165;2036,20160415
1268593;8181,20160521
1402141;3381,20160203
1092249;2934,20160321
5702871;7113,20160512
4615874;5341,20160207
1199891;1433,20160327
1413005;2934,20160326
5095468;760,20160325
3713169;2099,20160207
4421133;8721,20160322
7197358;3621,20160323
1911240;4860,20160124
3408366;1715,20160326
2778410;7319,20160603
1384829;3381,20160129
4138590;450,20160519
1300583;3381,20160128
5198751;6145,20160524
1408440;5341,20160207
5023261;6424,20160130
7187448;3381,20160129
7093764;3381,20160129
298587;5341,20160207
7042287;3313,20160326
6364411;3381,20160129
4929266;7555,20160128
4939353;7555,20160323
1890374;1073,20160513
6294554;3532,20160322
255983;5152,20160326
3786695;6284,20160124
977154;3381,20160123
1566652;5120,20160420
5528137;5509,20160526
5416288;1697,20160114
6261395;5341,20160207
6992287;450,20160129
1067647;5341,20160123
5019680;5341,20160207
6589928;7221,20160321
2730532;4808,20160520
4682318;6021,20160415
6532975;7921,20160514
6469189;2099,20160207
5484423;1469,20160521
3402998;8660,20160325
912641;5120,20160519
581552;5341,20160207
5271697;3381,20160129
5843108;680,20160328
6990246;3381,20160125
7147677;3381,20160129
2585177;8710,20160605
1440854;8022,20160414
5777657;3381,20160129
3677360;3381,20160128
1360125;2899,20160525
3683992;7374,20160520
478936;7174,20160501
4850214;2099,20160207
6082284;5341,20160207
5551979;3381,20160129
2553626;4433,20160130
6375219;5341,20160207
6795926;6029,20160523
3017366;7903,20160523
899920;4808,20160521
3746193;4860,20160129
4581864;7555,20160125
6591826;2099,20160206
5667628;5341,20160130
4589932;5717,20160125
5074854;7913,20160427
7260911;5341,20160207
5146700;7884,20160509
6605835;2934,20160322
1086962;3381,20160124
6800307;2036,20160519
3062190;7717,20160606
3596163;5341,20160123
5708632;8510,20160507
4508863;4660,20160124
2467837;3450,20160612
3034384;3381,20160129
6926790;8775,20160521
4641906;2436,20160524
743737;5341,20160124
317558;8390,20160323
3003947;5341,20160207
4025760;2099,20160207
5193522;1715,20160322
4916867;6454,20160131
1748696;5341,20160207
1788576;4906,20160323
3934033;6485,20160327
6921707;7903,20160321
4164674;1469,20160608
3420603;8022,20160527
7171306;5341,20160131
4177519;2146,20160129
6975459;2342,20160324
1134236;7113,20160516
5294069;380,20160327
741971;1814,20160507
3658634;6454,20160207
3512377;2099,20160207
6902307;6901,20160321
6798138;3283,20160323
6352817;7495,20160518
2702884;7927,20160405
4863347;3381,20160128
1458460;6216,20160520
2279577;3284,20160327
7157226;8305,20160428
1130826;1469,20160521
7199960;3621,20160519
3513733;5341,20160207
1371552;2804,20160321
5391876;517,20160605
3759768;5591,20160326
3273959;5341,20160207
3944709;4860,20160124
1546615;3710,20160123
3105172;6650,20160322
6058714;1936,20160514
156451;904,20160323
3209789;8386,20160125
394160;3381,20160128
1729678;5341,20160131
3619210;7113,20160524
4924586;3376,20160507
4151003;8077,20160129
210614;2099,20160203
224377;2709,20160126
4192442;1125,20160324
3140362;3532,20160326
3562805;1080,20160517
2890300;1080,20160517
2382005;5341,20160207
4525080;1941,20160324
981108;209,20160314
2422507;5341,20160202
326872;2783,20160325
1152486;3381,20160130
5612305;3381,20160123
2306459;3847,20160429
6392650;5341,20160207
1403408;5341,20160207
5089317;3621,20160518
4127016;96,20160613
1192336;649,20160514
2702872;3284,20160324
3793283;6021,20160415
4395720;5341,20160207
1660926;1644,20160326
1631669;2934,20160324
1009703;5341,20160131
358444;6454,20160131
101323;6284,20160124
4436927;611,20160323
962990;2436,20160325
6955413;2709,20160125
1895426;5341,20160126
5234610;7913,20160427
3692889;1715,20160323
6248247;7910,20160326
4521522;1853,20160521
2308522;5138,20160521
4303401;611,20160326
3640442;3381,20160129
6764207;3381,20160129
1956914;7913,20160324
1753029;1244,20160525
2192258;3621,20160519
2461303;5341,20160207
6453075;3621,20160322
518927;1125,20160322
7047209;8614,20160321
3627567;6195,20160521
1150025;6485,20160323
7124557;2099,20160204
951520;760,20160323
1518545;6485,20160324
5585721;1080,20160602
7184282;7921,20160516
1872968;5717,20160322
5210994;7884,20160514
3234799;1732,20160325
4737509;5341,20160124
6634784;7019,20160129
344042;3381,20160129
6192281;3381,20160203
2802795;7605,20160323
5429744;5341,20160129
7238611;7913,20160427
5657246;3381,20160227
5563837;5341,20160129
4865636;3338,20160327
2938394;3381,20160128
348155;5113,20160326
5419479;4860,20160127
2787234;4860,20160125
4982298;4967,20160612
758964;2099,20160207
855463;3381,20160129
3978897;6485,20160325
2699345;1945,20160525
176777;5341,20160131
6835651;8181,20160326
4940238;8181,20160407
6205387;3381,20160129
6681151;3381,20160129
4793799;2319,20160325
5889949;4660,20160124
6896633;2934,20160324
938062;4142,20160124
6035843;6901,20160323
5180157;611,20160327
5455719;8181,20160407
4214403;7483,20160325
945949;8077,20160129
5560131;5341,20160207
7294840;5341,20160207
5760979;5341,20160207
5831640;4860,20160131
4193767;8390,20160321
926202;5341,20160130
5417831;3532,20160326
6253329;6016,20160604
1895111;6284,20160124
3400288;8037,20160321
5036420;642,20160525
2965043;7884,20160504
6609946;7011,20160603
2625549;6135,20160615
1347701;2610,20160323
810884;7974,20160322
5879779;6288,20160417
930170;15,20160326
1858697;7681,20160309
2765233;6485,20160321
4699287;1520,20160118
5275590;7884,20160507
5795642;8386,20160125
1155614;6901,20160526
392529;3381,20160129
5787391;7315,20160501
4903589;6284,20160124
1497852;4619,20160510
5673941;6485,20160321
5302403;4860,20160207
5162201;3381,20160124
605693;6135,20160308
3229547;6189,20160519
7074893;4860,20160129
6019909;5341,20160207
5427935;8305,20160511
1565957;5341,20160207
3021036;3381,20160129
2871278;4860,20160207
3492399;3381,20160129
5028939;7974,20160324
1658554;2934,20160322
7008459;3381,20160127
1869477;6424,20160128
2856253;3381,20160129
1068268;3621,20160519
591169;75,20160614
4982076;1945,20160521
5933755;3381,20160124
2644741;5341,20160207
7147910;2099,20160207
6041175;3381,20160128
4452942;3381,20160130
2116298;5341,20160207
758521;1893,20160308
5068391;6885,20160325
4857134;2099,20160207
357068;286,20160327
2004710;7374,20160504
6886924;1080,20160517
4156580;5341,20160127
690612;4860,20160124
2582536;760,20160322
568597;3381,20160128
3197550;1433,20160323
723100;3381,20160129
520561;7910,20160323
4578740;6106,20160521
4026271;7884,20160428
1405174;8812,20160327
5379150;7221,20160325
5862231;1569,20160125
2212121;2099,20160207
4039898;3381,20160125
409069;8181,20160325
5856187;3381,20160129
788923;5341,20160207
4405611;3381,20160129
375429;2099,20160207
3723274;6485,20160325
5310635;7974,20160325
5087022;3381,20160128
1068342;1080,20160517
5612893;7974,20160327
5410423;6485,20160325
3279675;1080,20160517
2435986;5294,20160506
1503679;6683,20160325
117040;6322,20160611
4588036;7245,20160519
2528828;5341,20160207
921398;629,20160524
6433769;1433,20160325
2611937;3381,20160129
753576;6513,20160423
2539912;7221,20160326
5845615;2934,20160322
5200064;8305,20160428
2716344;6485,20160322
6637092;3847,20160516
5191975;1941,20160323
5426944;3035,20160306
1868671;5341,20160207
3520346;2709,20160123
4206709;2488,20160519
6490720;2709,20160126
2520933;3888,20160119
1005898;5341,20160131
4082710;3381,20160128
4670708;2804,20160126
4905178;6485,20160322
7148044;5896,20160608
1949765;760,20160322
115666;5341,20160131
6880551;1433,20160124
2392996;931,20160604
3571413;3381,20160125
2845483;3381,20160125
3505391;3283,20160323
2010828;8305,20160510
2413746;6021,20160415
5530111;2099,20160131
3071277;6485,20160327
4939958;6885,20160325
1298045;5341,20160129
4667495;6513,20160401
5343614;5341,20160207
2812373;6284,20160125
6080037;8386,20160131
3035460;4142,20160223
4719351;3381,20160124
326437;760,20160326
1967733;5341,20160207
6040587;7146,20160518
5421308;8305,20160511
5147410;1041,20160522
6328246;6284,20160125
3472985;1080,20160517
2049732;5341,20160128
6738028;5954,20160524
954805;6284,20160125
2573501;4860,20160326
4375907;1125,20160523
