mid,x1
4356,0.05
4357,0.05
4358,0.03
4359,0.05
4360,0.05
4361,0.10
4362,0.03
4363,0.03
4364,0.05
4365,0.03
4366,0.05
4367,0.05
4368,0.03
4369,0.10
4370,0.05
4371,0.03
4372,0.05
4373,0.03
4374,0.05
4375,0.03
4376,0.03
4377,0.17
4378,0.03
4379,0.05
4381,0.05
4382,0.05
4383,0.05
4384,0.05
4385,0.03
4386,0.05
4387,0.05
4388,0.10
4389,0.07
4390,0.03
4391,0.03
4392,0.03
4393,0.05
4394,0.03
4395,0.07
4396,0.05
4397,0.03
4398,0.03
4399,0.03
4400,0.03
4401,0.05
4402,0.05
4403,0.05
4404,0.03
4405,0.10
4406,0.03
4407,0.05
4409,0.03
4410,0.05
4411,0.05
4412,0.05
4413,0.03
4414,0.07
4416,0.03
4417,0.05
4418,0.05
4419,0.05
4420,0.03
4421,0.05
4422,0.05
4423,0.03
4424,0.03
4425,0.03
4426,0.03
4427,0.15
4428,0.05
4429,0.05
4430,0.05
4431,0.07
4432,0.03
4433,0.03
4434,0.05
4435,0.05
4436,0.05
4437,0.03
4438,0.05
4439,0.05
4440,0.05
4441,0.05
4442,0.10
4445,0.03
4446,0.05
4447,0.10
4448,0.05
4449,0.05
4450,0.05
4451,0.07
4452,0.05
4453,0.05
4454,0.03
4455,0.05
4456,0.05
4457,0.03
4458,0.05
4459,0.05
4460,0.03
4461,0.05
4462,0.07
4463,0.05
4464,0.07
4465,0.03
4466,0.07
4467,0.05
4468,0.05
4469,0.03
4470,0.05
4471,0.07
4472,0.12
4473,0.05
4474,0.03
4477,0.05
4478,0.03
4479,0.05
4480,0.07
4481,0.03
4482,0.03
4483,0.03
4484,0.07
4485,0.05
4486,0.03
4487,0.05
4488,0.03
4489,0.05
4490,0.05
4492,0.03
4494,0.03
4495,0.05
4496,0.05
4497,0.03
4498,0.07
4499,0.03
4500,0.05
4501,0.03
4502,0.05
4503,0.05
4504,0.07
4505,0.03
4506,0.03
4507,0.03
4508,0.05
4509,0.03
4510,0.03
4511,0.05
4512,0.05
4513,0.05
4514,0.07
4515,0.15
4517,0.05
4518,0.03
4519,0.05
4520,0.03
4521,0.03
4522,0.03
4523,0.12
4524,0.03
4525,0.05
4526,0.07
4527,0.03
4528,0.07
4529,0.05
4530,0.07
4531,0.05
4532,0.03
4533,0.07
4534,0.03
4535,0.05
4536,0.07
4537,0.05
4538,0.05
4539,0.05
4540,0.05
4541,0.03
4542,0.07
4543,0.12
4544,0.07
4545,0.10
4546,0.05
4547,0.05
4548,0.05
4550,0.07
4551,0.05
4552,0.03
4553,0.03
4554,0.05
4556,0.05
4557,0.05
4558,0.03
4559,0.03
4560,0.03
4561,0.03
4562,0.03
4564,0.05
4565,0.03
4566,0.03
4567,0.05
4568,0.10
4569,0.10
4570,0.20
4571,0.05
4572,0.03
4573,0.05
4574,0.05
4575,0.07
4576,0.05
4577,0.15
4578,0.03
4579,0.20
4580,0.05
4581,0.07
4582,0.30
4583,0.12
4584,0.23
4585,0.03
4586,0.07
4587,0.05
4588,0.05
4589,0.03
4591,0.05
4592,0.03
4593,0.05
4594,0.05
4595,0.07
4596,0.03
4597,0.10
4598,0.05
4599,0.10
4600,0.05
4601,0.05
4602,0.05
4604,0.03
4605,0.03
4606,0.05
4607,0.03
4608,0.03
4609,0.05
4610,0.05
4611,0.03
4613,0.05
4614,0.05
4615,0.05
4616,0.05
4617,0.07
4618,0.03
4619,0.03
4620,0.03
4621,0.05
4622,0.05
4623,0.03
4624,0.05
4625,0.05
4626,0.05
4627,0.05
4628,0.05
4629,0.07
4630,0.03
4631,0.05
4632,0.05
4633,0.05
4634,0.07
4635,0.03
4636,0.10
4637,0.03
4638,0.07
4639,0.03
4640,0.07
4641,0.03
4642,0.05
4643,0.05
4644,0.05
4645,0.05
4646,0.05
4647,0.05
4649,0.07
4650,0.03
4651,0.05
4652,0.05
4653,0.05
4654,0.12
4655,0.05
4656,0.03
4657,0.05
4658,0.03
4659,0.07
4660,0.07
4661,0.15
4662,0.03
4663,0.17
4664,0.07
4665,0.03
4666,0.05
4668,0.03
4669,0.07
4670,0.03
4671,0.03
4672,0.05
4673,0.05
4674,0.05
4675,0.07
4676,0.07
4677,0.10
4678,0.03
4679,0.12
4680,0.03
4681,0.03
4682,0.05
4683,0.03
4684,0.05
4685,0.03
4686,0.03
4687,0.10
4688,0.03
4689,0.05
4690,0.03
4691,0.05
4692,0.03
4693,0.05
4694,0.05
4695,0.03
4696,0.05
4697,0.05
4698,0.03
4699,0.05
4700,0.30
4701,0.03
4702,0.05
4703,0.03
4704,0.05
4705,0.07
4706,0.03
4707,0.05
4708,0.03
4709,0.03
4710,0.05
4711,0.03
4712,0.03
4713,0.05
4714,0.05
4715,0.03
4716,0.05
4717,0.05
4718,0.05
4719,0.05
4720,0.20
4721,0.03
4722,0.03
4723,0.05
4724,0.03
4725,0.05
4726,0.05
4727,0.03
4728,0.07
4729,0.03
4730,0.07
4731,0.03
4732,0.07
4733,0.03
4734,0.07
4735,0.03
4736,0.07
4737,0.03
4738,0.03
4739,0.05
4740,0.03
4742,0.07
4743,0.03
4744,0.05
4745,0.03
4746,0.10
4747,0.05
4748,0.15
4749,0.07
4750,0.03
4751,0.03
4752,0.03
4753,0.10
4754,0.05
4755,0.05
4756,0.03
4757,0.05
4758,0.03
4759,0.17
4760,0.03
4761,0.05
4763,0.03
4764,0.03
4765,0.07
4766,0.03
4768,0.07
4769,0.07
4770,0.03
4771,0.12
4772,0.05
4773,0.03
4774,0.03
4775,0.05
4776,0.05
4777,0.05
4778,0.03
4779,0.05
4780,0.05
4781,0.03
4782,0.05
4783,0.03
4784,0.07
4785,0.07
4786,0.05
4787,0.05
4788,0.03
4789,0.05
4790,0.07
4791,0.07
4792,0.07
4793,0.07
4794,0.05
4795,0.05
4796,0.05
4797,0.03
4798,0.03
4799,0.05
4800,0.03
4801,0.10
4802,0.05
4803,0.03
4804,0.03
4805,0.10
4806,0.03
4807,0.07
4808,0.20
4809,0.05
4810,0.05
4811,0.05
4812,0.05
4813,0.03
4814,0.05
4815,0.03
4816,0.05
4817,0.03
4818,0.05
4819,0.03
4820,0.05
4821,0.05
4822,0.05
4823,0.05
4825,0.03
4826,0.05
4827,0.10
4828,0.12
4829,0.03
4830,0.10
4831,0.05
4832,0.07
4833,0.07
4835,0.03
4836,0.05
4837,0.03
4838,0.05
4839,0.03
4840,0.05
4841,0.05
4842,0.05
4843,0.03
4844,0.03
4845,0.07
4846,0.05
4847,0.07
4848,0.07
4849,0.03
4850,0.03
4851,0.05
4852,0.07
4853,0.05
4854,0.03
4855,0.07
4856,0.07
4857,0.07
4858,0.05
4859,0.05
4860,0.60
4861,0.05
4862,0.07
4863,0.05
4864,0.03
4865,0.03
4866,0.05
4867,0.05
4868,0.03
4869,0.05
4870,0.03
4871,0.03
4872,0.05
4873,0.05
4874,0.05
4875,0.03
4876,0.03
4877,0.05
4878,0.03
4879,0.03
4880,0.03
4881,0.03
4882,0.05
4883,0.07
4884,0.03
4885,0.07
4886,0.05
4887,0.05
4888,0.07
4889,0.03
4890,0.03
4891,0.05
4892,0.05
4894,0.10
4895,0.05
4896,0.03
4897,0.05
4898,0.05
4899,0.05
4900,0.05
4901,0.05
4902,0.03
4903,0.07
4904,0.05
4905,0.05
4906,0.15
4907,0.05
4908,0.05
4909,0.12
4910,0.03
4911,0.03
4912,0.10
4913,0.03
4915,0.03
4916,0.03
4917,0.03
4918,0.03
4919,0.10
4920,0.05
4921,0.03
4922,0.05
4923,0.05
4924,0.12
4925,0.05
4926,0.15
4927,0.03
4928,0.05
4929,0.07
4930,0.23
4931,0.05
4932,0.05
4933,0.05
4934,0.05
4935,0.05
4936,0.07
4937,0.07
4938,0.05
4939,0.10
4941,0.07
4942,0.10
4943,0.05
4944,0.05
4945,0.07
4946,0.05
4947,0.05
4948,0.03
4949,0.03
4950,0.05
4951,0.12
4952,0.03
4953,0.15
4954,0.05
4955,0.03
4956,0.05
4957,0.05
4958,0.05
4960,0.07
4961,0.05
4962,0.05
4963,0.05
4964,0.05
4965,0.07
4966,0.07
4967,0.05
4968,0.05
4969,0.03
4970,0.03
4971,0.05
4972,0.05
4973,0.07
4974,0.07
4975,0.23
4976,0.07
4978,0.05
4980,0.03
4981,0.05
4982,0.03
4983,0.05
4984,0.05
4985,0.05
4986,0.07
4987,0.03
4988,0.03
4989,0.10
4990,0.03
4991,0.03
4992,0.07
4993,0.03
4994,0.05
4995,0.03
4996,0.03
4997,0.03
4998,0.03
5000,0.05
5001,0.07
5002,0.03
5003,0.05
5004,0.07
5005,0.03
5006,0.23
5007,0.03
5008,0.03
5009,0.05
5010,0.55
5011,0.05
5012,0.05
5013,0.07
5014,0.03
5015,0.05
5016,0.05
5017,0.03
5018,0.07
5019,0.03
5020,0.05
5021,0.05
5022,0.10
5023,0.05
5024,0.03
5025,0.05
5026,0.05
5027,0.12
5028,0.05
5029,0.07
5030,0.10
5031,0.05
5032,0.30
5033,0.07
5035,0.03
5036,0.12
5038,0.05
5039,0.07
5040,0.07
5041,0.07
5042,0.05
5043,0.05
5044,0.05
5045,0.15
5046,0.03
5047,0.03
5049,0.03
5050,0.05
5051,0.03
5052,0.05
5053,0.20
5054,0.03
5055,0.05
5056,0.05
5057,0.05
5058,0.03
5059,0.05
5060,0.03
5061,0.05
5064,0.05
5065,0.03
5066,0.03
5067,0.03
5068,0.05
5069,0.05
5070,0.17
5071,0.03
5072,0.03
5073,0.03
5074,0.10
5075,0.10
5076,0.03
5077,0.05
5078,0.07
5079,0.05
5080,0.05
5081,0.05
5082,0.05
5083,0.07
5084,0.10
5085,0.03
5086,0.07
5088,0.05
5089,0.07
5090,0.03
5091,0.07
5092,0.03
5093,0.03
5094,0.05
5095,0.05
5096,0.05
5097,0.10
5098,0.07
5099,0.05
5100,0.05
5101,0.07
5102,0.03
5103,0.03
5104,0.05
5105,0.03
5106,0.12
5107,0.03
5108,0.05
5109,0.10
5110,0.05
5111,0.05
5112,0.05
5113,0.07
5114,0.05
5115,0.03
5116,0.07
5117,0.03
5118,0.05
5119,0.03
5120,0.07
5121,0.07
5122,0.05
5123,0.07
5124,0.10
5125,0.03
5126,0.03
5127,0.05
5128,0.03
5129,0.05
5130,0.03
5131,0.03
5132,0.05
5133,0.03
5134,0.03
5135,0.05
5136,0.05
5137,0.05
5138,0.35
5139,0.03
5140,0.05
5141,0.03
5142,0.05
5143,0.10
5144,0.05
5145,0.03
5146,0.05
5147,0.12
5148,0.03
5149,0.03
5150,0.05
5151,0.03
5152,0.33
5153,0.05
5154,0.03
5155,0.05
5156,0.03
5157,0.03
5158,0.10
5159,0.05
5160,0.05
5161,0.03
5162,0.10
5163,0.15
5164,0.03
5165,0.05
5166,0.03
5167,0.03
5168,0.03
5169,0.07
5170,0.03
5171,0.03
5172,0.10
5173,0.03
5175,0.03
5176,0.05
5177,0.03
5178,0.05
5179,0.07
5180,0.05
5181,0.05
5182,0.05
5183,0.10
5184,0.03
5185,0.05
5186,0.03
5187,0.03
5188,0.05
5189,0.05
5190,0.03
5191,0.03
5192,0.05
5194,0.03
5195,0.07
5196,0.05
5197,0.05
5198,0.05
5199,0.05
5200,0.05
5201,0.03
5202,0.07
5203,0.03
5204,0.05
5205,0.07
5206,0.07
5207,0.05
5208,0.05
5209,0.03
5210,0.05
5211,0.05
5212,0.05
5213,0.05
5214,0.03
5215,0.03
5216,0.03
5217,0.05
5218,0.03
5219,0.03
5220,0.03
5221,0.05
5222,0.03
5223,0.10
5224,0.03
5225,0.07
5226,0.05
5227,0.05
5228,0.03
5229,0.05
5230,0.05
5231,0.05
5232,0.05
5233,0.05
5234,0.03
5235,0.03
5236,0.25
5237,0.12
5239,0.03
5240,0.05
5242,0.03
5243,0.05
5244,0.05
5245,0.05
5246,0.03
5248,0.03
5249,0.05
5250,0.05
5251,0.03
5252,0.03
5253,0.05
5254,0.03
5255,0.05
5256,0.38
5257,0.07
5258,0.03
5259,0.05
5260,0.03
5261,0.10
5262,0.03
5263,0.03
5264,0.03
5265,0.07
5266,0.05
5267,0.05
5268,0.03
5269,0.05
5270,0.07
5271,0.03
5272,0.05
5274,0.07
5275,0.05
5276,0.05
5277,0.05
5278,0.03
5279,0.05
5280,0.05
5281,0.07
5282,0.03
5283,0.05
5284,0.05
5285,0.03
5286,0.03
5287,0.03
5288,0.05
5289,0.05
5290,0.05
5291,0.03
5292,0.03
5293,0.03
5294,0.12
5295,0.03
5296,0.05
5297,0.10
5298,0.03
5299,0.05
5300,0.05
5301,0.07
5302,0.03
5303,0.03
5304,0.03
5305,0.03
5306,0.03
5307,0.03
5308,0.07
5309,0.03
5310,0.05
5311,0.03
5312,0.05
5313,0.07
5314,0.05
5316,0.03
5317,0.05
5318,0.05
5319,0.03
5320,0.03
5321,0.03
5322,0.03
5323,0.03
5324,0.03
5327,0.07
5328,0.03
5329,0.05
5330,0.05
5331,0.05
5332,0.10
5333,0.03
5334,0.10
5335,0.03
5336,0.03
5337,0.05
5338,0.05
5340,0.03
5341,0.10
5342,0.03
5343,0.05
5344,0.07
5345,0.05
5346,0.03
5347,0.07
5348,0.05
5349,0.05
5350,0.05
5351,0.05
5352,0.05
5353,0.12
5354,0.03
5355,0.05
5356,0.17
5357,0.05
5358,0.05
5359,0.03
5360,0.05
5362,0.07
5363,0.10
5364,0.03
5365,0.03
5367,0.05
5368,0.05
5369,0.03
5370,0.05
5371,0.07
5372,0.05
5374,0.05
5375,0.03
5376,0.07
5377,0.05
5378,0.03
5380,0.05
5381,0.05
5382,0.05
5383,0.07
5384,0.05
5385,0.07
5386,0.05
5387,0.07
5388,0.05
5389,0.05
5390,0.03
5391,0.03
5392,0.03
5393,0.07
5394,0.05
5395,0.05
5396,0.07
5397,0.03
5398,0.05
5399,0.03
5400,0.03
5401,0.07
5402,0.03
5403,0.05
5404,0.05
5405,0.05
5406,0.05
5407,0.03
5408,0.15
5409,0.03
5412,0.03
5413,0.15
5414,0.07
5415,0.05
5416,0.05
5417,0.05
5418,0.05
5419,0.03
5420,0.07
5421,0.07
5422,0.03
5423,0.05
5424,0.03
5425,0.05
5426,0.03
5427,0.05
5428,0.10
5429,0.05
5430,0.05
5431,0.05
5432,0.05
5433,0.05
5434,0.05
5435,0.05
5436,0.03
5437,0.03
5438,0.03
5439,0.07
5440,0.05
5441,0.03
5442,0.03
5443,0.10
5444,0.05
5445,0.03
5446,0.03
5447,0.05
5448,0.03
5449,0.03
5450,0.03
5451,0.03
5453,0.03
5454,0.03
5455,0.07
5456,0.03
5457,0.03
5458,0.03
5459,0.03
5460,0.05
5461,0.05
5462,0.03
5463,0.07
5464,0.05
5465,0.03
5466,0.03
5467,0.07
5468,0.03
5469,0.05
5470,0.05
5471,0.03
5472,0.07
5473,0.05
5474,0.10
5475,0.05
5476,0.05
5477,0.05
5478,0.05
5479,0.10
5480,0.05
5481,0.05
5482,0.05
5483,0.05
5484,0.03
5485,0.05
5486,0.05
5487,0.03
5488,0.03
5489,0.03
5490,0.07
5492,0.03
5493,0.03
5494,0.05
5495,0.03
5496,0.03
5497,0.03
5498,0.03
5499,0.05
5500,0.05
5501,0.05
5502,0.03
5503,0.03
5504,0.03
5505,0.05
5506,0.05
5507,0.05
5508,0.03
5509,0.07
5510,0.03
5511,0.03
5512,0.07
5513,0.05
5514,0.03
5515,0.03
5516,0.12
5517,0.03
5518,0.05
5519,0.05
5520,0.05
5521,0.03
5523,0.05
5524,0.10
5525,0.03
5526,0.03
5527,0.05
5528,0.05
5529,0.05
5530,0.05
5531,0.05
5532,0.03
5533,0.03
5534,0.03
5535,0.15
5536,0.05
5537,0.05
5538,0.07
5539,0.03
5540,0.07
5541,0.03
5542,0.05
5543,0.07
5544,0.05
5545,0.05
5546,0.03
5547,0.03
5548,0.03
5549,0.05
5550,0.05
5551,0.05
5552,0.05
5553,0.03
5554,0.03
5555,0.05
5556,0.12
5557,0.10
5558,0.05
5559,0.10
5560,0.03
5561,0.03
5562,0.05
5564,0.05
5565,0.03
5566,0.05
5567,0.03
5568,0.03
5569,0.03
5571,0.03
5572,0.05
5573,0.03
5574,0.10
5575,0.07
5576,0.05
5577,0.03
5578,0.05
5579,0.03
5580,0.05
5581,0.05
5582,0.10
5583,0.05
5584,0.03
5585,0.07
5586,0.10
5588,0.03
5589,0.03
5590,0.05
5591,0.20
5592,0.03
5595,0.05
5596,0.17
5597,0.03
5598,0.05
5599,0.07
5600,0.03
5601,0.05
5602,0.05
5603,0.05
5604,0.07
5605,0.03
5606,0.03
5607,0.03
5608,0.12
5609,0.07
5610,0.05
5611,0.03
5612,0.03
5613,0.03
5614,0.15
5615,0.03
5616,0.03
5617,0.03
5618,0.05
5619,0.07
5620,0.03
5621,0.05
5622,0.03
5623,0.03
5624,0.03
5625,0.05
5626,0.05
5627,0.20
5628,0.07
5629,0.03
5630,0.07
5631,0.03
5632,0.10
5633,0.05
5634,0.03
5635,0.03
5636,0.05
5637,0.03
5638,0.03
5639,0.10
5640,0.03
5641,0.03
5642,0.05
5643,0.07
5644,0.05
5645,0.03
5646,0.03
5647,0.07
5648,0.03
5649,0.07
5650,0.05
5651,0.05
5652,0.03
5653,0.03
5654,0.07
5656,0.05
5657,0.03
5658,0.05
5659,0.05
5661,0.03
5662,0.05
5663,0.03
5664,0.05
5665,0.05
5666,0.05
5667,0.03
5670,0.03
5671,0.03
5672,0.07
5673,0.07
5674,0.05
5675,0.05
5676,0.05
5677,0.07
5678,0.03
5679,0.05
5680,0.07
5681,0.07
5682,0.07
5684,0.03
5685,0.05
5686,0.05
5687,0.05
5688,0.12
5689,0.05
5690,0.03
5691,0.05
5692,0.05
5693,0.05
5694,0.07
5695,0.03
5696,0.10
5697,0.10
5698,0.05
5699,0.03
5700,0.03
5701,0.10
5702,0.05
5703,0.03
5704,0.10
5705,0.03
5706,0.07
5707,0.05
5708,0.07
5709,0.07
5710,0.03
5711,0.05
5713,0.05
5714,0.03
5715,0.05
5716,0.05
5717,0.15
5718,0.05
5719,0.05
5720,0.03
5721,0.03
5722,0.05
5723,0.03
5724,0.05
5725,0.03
5727,0.03
5728,0.05
5729,0.07
5730,0.03
5731,0.05
5732,0.03
5733,0.03
5734,0.10
5735,0.05
5736,0.07
5737,0.05
5738,0.03
5739,0.05
5740,0.03
5741,0.03
5742,0.05
5743,0.05
5744,0.07
5745,0.03
5746,0.03
5747,0.07
5748,0.05
5749,0.05
5750,0.05
5752,0.07
5753,0.05
5754,0.03
5755,0.10
5756,0.07
5757,0.05
5758,0.03
5759,0.03
5760,0.05
5761,0.03
5762,0.10
5763,0.03
5764,0.03
5765,0.05
5766,0.03
5768,0.03
5769,0.05
5770,0.05
5771,0.07
5772,0.03
5773,0.28
5774,0.05
5775,0.10
5776,0.03
5777,0.15
5778,0.05
5780,0.03
5781,0.05
5782,0.05
5783,0.07
5784,0.03
5785,0.03
5786,0.05
5787,0.10
5788,0.05
5789,0.07
5790,0.03
5791,0.05
5792,0.07
5793,0.03
5794,0.07
5795,0.05
5796,0.05
5798,0.05
5799,0.03
5800,0.07
5801,0.03
5802,0.03
5803,0.33
5804,0.03
5805,0.05
5806,0.03
5807,0.03
5808,0.03
5809,0.03
5810,0.05
5811,0.03
5812,0.05
5813,0.10
5815,0.05
5816,0.05
5818,0.05
5819,0.05
5820,0.05
5821,0.10
5822,0.05
5823,0.05
5824,0.07
5825,0.05
5826,0.05
5827,0.03
5828,0.07
5829,0.05
5830,0.03
5831,0.05
5833,0.03
5834,0.03
5835,0.03
5836,0.03
5837,0.03
5838,0.03
5840,0.05
5841,0.05
5842,0.05
5843,0.05
5844,0.03
5845,0.05
5846,0.05
5847,0.05
5848,0.05
5849,0.03
5850,0.07
5851,0.05
5852,0.03
5853,0.03
5854,0.05
5855,0.05
5856,0.03
5857,0.03
5858,0.28
5859,0.05
5861,0.03
5862,0.05
5863,0.03
5864,0.07
5865,0.03
5866,0.12
5867,0.07
5868,0.05
5870,0.28
5871,0.05
5872,0.03
5873,0.07
5874,0.05
5875,0.07
5876,0.03
5877,0.05
5878,0.05
5879,0.03
5881,0.05
5882,0.03
5883,0.03
5884,0.05
5885,0.03
5886,0.03
5887,0.07
5888,0.17
5889,0.03
5890,0.03
5891,0.05
5892,0.05
5893,0.05
5894,0.05
5895,0.05
5896,0.05
5897,0.03
5898,0.03
5900,0.03
5901,0.05
5902,0.05
5903,0.05
5904,0.03
5905,0.03
5906,0.05
5907,0.07
5908,0.15
5909,0.03
5910,0.10
5911,0.05
5912,0.03
5913,0.05
5914,0.03
5915,0.07
5916,0.10
5917,0.05
5918,0.03
5919,0.05
5921,0.10
5922,0.03
5923,0.03
5925,0.03
5926,0.03
5927,0.05
5928,0.12
5929,0.03
5930,0.05
5931,0.03
5932,0.05
5933,0.05
5934,0.03
5935,0.03
5936,0.05
5937,0.05
5938,0.05
5939,0.10
5940,0.05
5941,0.03
5942,0.03
5943,0.03
5944,0.03
5946,0.05
5947,0.03
5948,0.03
5949,0.03
5950,0.07
5951,0.05
5952,0.03
5953,0.07
5954,0.07
5955,0.05
5956,0.07
5957,0.05
5958,0.17
5959,0.03
5960,0.05
5961,0.03
5962,0.03
5963,0.05
5964,0.05
5965,0.12
5966,0.05
5967,0.03
5968,0.10
5969,0.05
5970,0.05
5971,0.10
5972,0.05
5973,0.03
5974,0.10
5976,0.05
5977,0.10
5978,0.05
5979,0.03
5980,0.03
5981,0.03
5982,0.03
5984,0.05
5985,0.05
5986,0.05
5987,0.03
5988,0.05
5989,0.03
5990,0.03
5991,0.03
5992,0.05
5993,0.05
5995,0.10
5996,0.05
5997,0.05
5998,0.07
5999,0.03
6000,0.20
6001,0.03
6002,0.10
6003,0.05
6004,0.03
6005,0.03
6006,0.07
6008,0.03
6009,0.10
6010,0.05
6011,0.03
6013,0.07
6014,0.03
6015,0.03
6016,0.07
6017,0.03
6018,0.05
6019,0.03
6020,0.17
6021,0.20
6022,0.03
6023,0.05
6024,0.35
6025,0.17
6026,0.05
6027,0.07
6028,0.05
6029,0.07
6031,0.05
6032,0.05
6033,0.07
6034,0.10
6035,0.03
6036,0.05
6037,0.03
6038,0.03
6039,0.03
6040,0.05
6041,0.05
6042,0.03
6043,0.10
6044,0.07
6045,0.03
6046,0.05
6047,0.05
6048,0.03
6050,0.03
6051,0.05
6052,0.05
6053,0.03
6054,0.03
6056,0.05
6057,0.03
6059,0.12
6060,0.07
6062,0.03
6063,0.05
6066,0.07
6067,0.03
6069,0.03
6070,0.03
6071,0.05
6072,0.05
6074,0.03
6075,0.05
6077,0.03
6078,0.03
6079,0.03
6080,0.05
6081,0.05
6083,0.05
6084,0.07
6085,0.07
6086,0.05
6087,0.03
6088,0.03
6089,0.07
6090,0.07
6091,0.05
6092,0.17
6093,0.03
6094,0.05
6095,0.05
6096,0.03
6097,0.05
6098,0.03
6099,0.03
6100,0.05
6101,0.10
6102,0.05
6104,0.05
6106,0.15
6107,0.03
6108,0.05
6109,0.03
6110,0.05
6111,0.03
6112,0.05
6113,0.05
6114,0.05
6115,0.03
6116,0.03
6117,0.05
6118,0.03
6119,0.05
6120,0.03
6121,0.05
6122,0.07
6123,0.03
6124,0.03
6125,0.05
6126,0.03
6127,0.05
6128,0.03
6129,0.05
6130,0.03
6131,0.05
6134,0.15
6135,0.28
6136,0.05
6137,0.07
6138,0.05
6139,0.05
6141,0.03
6142,0.03
6143,0.03
6144,0.10
6145,0.05
6146,0.05
6147,0.03
6148,0.03
6149,0.03
6150,0.05
6151,0.03
6152,0.07
6153,0.07
6154,0.10
6155,0.05
6156,0.05
6157,0.03
6158,0.03
6159,0.05
6160,0.03
6161,0.05
6162,0.03
6163,0.05
6164,0.07
6165,0.07
6166,0.03
6167,0.05
6168,0.10
6169,0.05
6170,0.05
6171,0.03
6172,0.03
6173,0.20
6174,0.07
6175,0.12
6176,0.05
6177,0.03
6179,0.07
6180,0.03
6181,0.07
6182,0.05
6183,0.05
6184,0.07
6185,0.07
6186,0.10
6187,0.03
6188,0.05
6189,0.20
6190,0.03
6191,0.05
6192,0.05
6193,0.17
6194,0.03
6195,0.15
6196,0.05
6197,0.03
6198,0.05
6200,0.03
6201,0.03
6203,0.05
6207,0.03
6208,0.03
6209,0.07
6210,0.03
6211,0.03
6212,0.05
6213,0.03
6214,0.05
6215,0.03
6216,0.07
6217,0.05
6218,0.05
6219,0.05
6220,0.05
6221,0.03
6222,0.05
6223,0.05
6224,0.07
6225,0.03
6226,0.03
6227,0.10
6228,0.03
6229,0.03
6230,0.03
6231,0.07
6232,0.03
6233,0.05
6234,0.03
6235,0.05
6236,0.05
6237,0.05
6238,0.15
6239,0.03
6240,0.03
6241,0.07
6242,0.03
6243,0.05
6244,0.05
6245,0.03
6246,0.03
6247,0.03
6248,0.03
6249,0.03
6250,0.05
6251,0.05
6252,0.05
6253,0.07
6254,0.05
6255,0.05
6256,0.03
6257,0.03
6258,0.03
6259,0.05
6260,0.03
6261,0.03
6262,0.05
6263,0.05
6264,0.03
6265,0.05
6266,0.05
6267,0.03
6268,0.03
6269,0.03
6270,0.07
6271,0.03
6272,0.05
6273,0.03
6274,0.05
6275,0.03
6276,0.05
6277,0.07
6278,0.05
6279,0.07
6280,0.07
6281,0.05
6282,0.03
6283,0.05
6284,0.33
6285,0.07
6286,0.05
6287,0.05
6288,0.30
6289,0.03
6290,0.07
6291,0.03
6292,0.03
6293,0.03
6295,0.03
6296,0.05
6297,0.05
6298,0.05
6299,0.05
6300,0.05
6301,0.05
6302,0.07
6303,0.03
6304,0.03
6305,0.05
6307,0.05
6308,0.03
6309,0.03
6310,0.05
6311,0.03
6312,0.05
6313,0.03
6314,0.05
6315,0.03
6316,0.05
6317,0.07
6318,0.03
6319,0.05
6321,0.05
6322,0.07
6323,0.05
6324,0.05
6325,0.03
6326,0.03
6327,0.05
6328,0.05
6329,0.05
6330,0.03
6331,0.05
6332,0.05
6333,0.07
6334,0.03
6335,0.05
6336,0.07
6338,0.05
6339,0.05
6340,0.07
6341,0.03
6342,0.05
6344,0.03
6345,0.03
6346,0.05
6347,0.05
6348,0.07
6349,0.05
6350,0.05
6351,0.03
6352,0.12
6353,0.03
6354,0.05
6355,0.03
6356,0.07
6357,0.03
6358,0.07
6359,0.07
6360,0.07
6361,0.07
6362,0.35
6363,0.12
6364,0.05
6365,0.05
6366,0.05
6367,0.05
6369,0.07
6370,0.03
6371,0.07
6372,0.15
6374,0.05
6375,0.05
6376,0.05
6377,0.07
6378,0.10
6379,0.05
6380,0.05
6381,0.05
6382,0.05
6384,0.03
6386,0.07
6387,0.05
6388,0.07
6389,0.05
6390,0.05
6391,0.03
6392,0.03
6393,0.05
6394,0.07
6395,0.10
6396,0.03
6397,0.03
6398,0.05
6400,0.03
6401,0.05
6402,0.05
6403,0.10
6404,0.07
6405,0.20
6406,0.03
6407,0.03
6408,0.05
6409,0.07
6410,0.05
6411,0.03
6412,0.07
6413,0.03
6414,0.07
6415,0.03
6416,0.12
6417,0.05
6418,0.05
6419,0.03
6420,0.03
6421,0.05
6422,0.05
6424,0.07
6425,0.05
6426,0.07
6427,0.05
6428,0.03
6429,0.03
6430,0.03
6431,0.05
6432,0.03
6433,0.03
6434,0.10
6436,0.05
6437,0.05
6438,0.05
6439,0.05
6440,0.10
6441,0.03
6442,0.07
6443,0.03
6444,0.05
6445,0.07
6446,0.05
6447,0.03
6449,0.03
6450,0.05
6451,0.05
6452,0.03
6453,0.10
6454,0.07
6455,0.03
6456,0.05
6457,0.05
6459,0.05
6460,0.05
6461,0.05
6462,0.05
6463,0.05
6464,0.03
6465,0.05
6466,0.05
6467,0.03
6468,0.12
6469,0.05
6470,0.03
6472,0.03
6473,0.05
6474,0.03
6475,0.10
6476,0.05
6477,0.07
6478,0.03
